company_id,employee_id,ai_tool_id,license_type,assigned_date,expiration_date,license_status
C01,C01-E0072,T09,Enterprise,2025-06-30,2026-06-30,Ativa
C01,C01-E0288,T09,Enterprise,2025-07-22,,Ativa
C01,C01-E0106,T09,Professional,2025-06-22,2026-06-22,Expirada
C01,C01-E0290,T09,Standard,2025-07-20,,Ativa
C01,C01-E0256,T09,Standard,2025-06-27,2026-06-27,Ativa
C01,C01-E0321,T09,Standard,2025-06-13,2026-06-13,Expirada
C01,C01-E0272,T09,Enterprise,2025-07-08,,Ativa
C01,C01-E0088,T09,Standard,2025-07-23,,Ativa
C01,C01-E0239,T09,Standard,2025-06-19,,Ativa
C01,C01-E0231,T09,Professional,2025-07-15,2026-07-15,Ativa
C01,C01-E0028,T09,Standard,2025-08-02,,Ativa
C01,C01-E0350,T09,Standard,2025-06-12,2026-06-12,Expirada
C01,C01-E0266,T09,Enterprise,2025-07-14,,Ativa
C01,C01-E0172,T09,Standard,2025-07-03,2026-07-03,Expirada
C01,C01-E0184,T09,Professional,2025-07-09,,Ativa
C01,C01-E0149,T09,Enterprise,2025-07-02,2026-07-02,Expirada
C01,C01-E0169,T09,Standard,2025-07-26,2026-07-26,Expirada
C01,C01-E0328,T09,Standard,2025-06-13,2026-06-13,Ativa
C01,C01-E0264,T09,Professional,2025-07-08,,Ativa
C01,C01-E0232,T09,Professional,2025-07-16,2026-07-16,Expirada
C01,C01-E0118,T09,Enterprise,2025-07-06,2026-07-06,Ativa
C01,C01-E0349,T09,Professional,2025-07-01,2026-07-01,Ativa
C01,C01-E0036,T09,Standard,2025-07-05,2026-07-05,Expirada
C01,C01-E0170,T09,Enterprise,2025-07-08,2026-07-08,Expirada
C01,C01-E0039,T09,Standard,2025-07-20,,Ativa
C01,C01-E0354,T09,Enterprise,2025-07-26,2026-07-26,Expirada
C01,C01-E0285,T09,Enterprise,2025-06-13,2026-06-13,Ativa
C01,C01-E0305,T09,Enterprise,2025-07-27,2026-07-27,Ativa
C01,C01-E0083,T09,Professional,2025-06-26,2026-06-26,Expirada
C01,C01-E0168,T09,Professional,2025-07-31,2026-07-31,Ativa
C01,C01-E0150,T09,Enterprise,2025-07-03,2026-07-03,Ativa
C01,C01-E0225,T09,Standard,2025-08-06,2026-08-06,Expirada
C01,C01-E0311,T09,Standard,2025-06-20,2026-06-20,Expirada
C01,C01-E0061,T09,Professional,2025-06-26,2026-06-26,Ativa
C01,C01-E0026,T09,Professional,2025-06-29,2026-06-29,Ativa
C01,C01-E0128,T09,Standard,2025-07-14,,Ativa
C01,C01-E0287,T09,Standard,2025-07-08,2026-07-08,Ativa
C01,C01-E0333,T09,Enterprise,2025-06-21,2026-06-21,Expirada
C01,C01-E0357,T09,Professional,2025-07-08,2026-07-08,Expirada
C01,C01-E0213,T09,Professional,2025-07-07,2026-07-07,Expirada
C01,C01-E0362,T09,Professional,2025-07-03,,Ativa
C01,C01-E0347,T09,Professional,2025-06-24,2026-06-24,Ativa
C01,C01-E0307,T09,Enterprise,2025-07-04,,Revogada
C01,C01-E0329,T09,Professional,2025-07-21,2026-07-21,Ativa
C01,C01-E0200,T09,Standard,2025-07-14,,Ativa
C01,C01-E0009,T09,Professional,2025-06-14,2026-06-14,Expirada
C01,C01-E0233,T09,Professional,2025-07-20,2026-07-20,Expirada
C01,C01-E0197,T09,Standard,2025-08-06,2026-08-06,Expirada
C01,C01-E0033,T13,Enterprise,2025-07-20,2026-07-20,Ativa
C01,C01-E0226,T13,Enterprise,2025-07-16,,Revogada
C01,C01-E0280,T13,Enterprise,2025-06-28,2026-06-28,Expirada
C01,C01-E0115,T13,Enterprise,2025-07-21,2026-07-21,Expirada
C01,C01-E0328,T13,Enterprise,2025-08-03,2026-08-03,Expirada
C01,C01-E0237,T13,Enterprise,2025-07-01,2026-07-01,Expirada
C01,C01-E0106,T13,Enterprise,2025-07-04,2026-07-04,Ativa
C01,C01-E0214,T13,Enterprise,2025-06-22,2026-06-22,Expirada
C01,C01-E0120,T13,Enterprise,2025-07-07,,Ativa
C01,C01-E0009,T13,Enterprise,2025-07-24,2026-07-24,Ativa
C01,C01-E0242,T13,Enterprise,2025-07-23,2026-07-23,Ativa
C01,C01-E0049,T13,Enterprise,2025-06-23,2026-06-23,Ativa
C01,C01-E0354,T13,Enterprise,2025-07-28,2026-07-28,Expirada
C01,C01-E0125,T13,Enterprise,2025-07-13,2026-07-13,Ativa
C01,C01-E0088,T13,Enterprise,2025-06-24,,Ativa
C01,C01-E0013,T13,Enterprise,2025-07-06,2026-07-06,Expirada
C01,C01-E0355,T13,Enterprise,2025-06-24,2026-06-24,Expirada
C01,C01-E0225,T13,Enterprise,2025-07-14,2026-07-14,Ativa
C01,C01-E0271,T07,Enterprise,2025-07-17,2026-07-17,Expirada
C01,C01-E0082,T07,Standard,2025-07-07,2026-07-07,Ativa
C01,C01-E0091,T07,Standard,2025-06-21,2026-06-21,Expirada
C01,C01-E0052,T07,Enterprise,2025-07-17,2026-07-17,Ativa
C01,C01-E0281,T07,Professional,2025-08-07,2026-08-07,Expirada
C01,C01-E0074,T07,Standard,2025-06-26,2026-06-26,Expirada
C01,C01-E0062,T07,Standard,2025-07-12,,Ativa
C01,C01-E0211,T07,Enterprise,2025-07-17,2026-07-17,Expirada
C01,C01-E0232,T07,Standard,2025-07-18,,Ativa
C01,C01-E0026,T07,Enterprise,2025-07-27,,Ativa
C01,C01-E0189,T07,Standard,2025-07-21,,Ativa
C01,C01-E0219,T07,Standard,2025-06-27,,Ativa
C01,C01-E0249,T07,Professional,2025-07-22,2026-07-22,Ativa
C01,C01-E0077,T07,Standard,2025-06-25,2026-06-25,Expirada
C01,C01-E0084,T07,Standard,2025-07-07,2026-07-07,Expirada
C01,C01-E0241,T07,Enterprise,2025-07-09,2026-07-09,Expirada
C01,C01-E0024,T07,Standard,2025-06-27,2026-06-27,Ativa
C01,C01-E0345,T07,Enterprise,2025-06-18,2026-06-18,Ativa
C01,C01-E0242,T07,Enterprise,2025-07-22,,Ativa
C01,C01-E0296,T07,Enterprise,2025-07-17,,Revogada
C01,C01-E0220,T07,Standard,2025-07-21,,Ativa
C01,C01-E0201,T07,Professional,2025-07-03,,Ativa
C01,C01-E0014,T07,Enterprise,2025-07-05,2026-07-05,Ativa
C01,C01-E0102,T07,Enterprise,2025-07-30,2026-07-30,Expirada
C01,C01-E0181,T07,Professional,2025-06-07,,Ativa
C01,C01-E0309,T07,Professional,2025-07-26,2026-07-26,Expirada
C01,C01-E0075,T07,Standard,2025-07-22,2026-07-22,Ativa
C01,C01-E0080,T07,Enterprise,2025-06-29,,Ativa
C01,C01-E0164,T07,Enterprise,2025-07-21,2026-07-21,Ativa
C01,C01-E0286,T07,Professional,2025-07-20,2026-07-20,Expirada
C01,C01-E0039,T07,Standard,2025-06-25,,Ativa
C01,C01-E0068,T07,Enterprise,2025-07-19,2026-07-19,Expirada
C01,C01-E0275,T07,Enterprise,2025-07-04,2026-07-04,Ativa
C01,C01-E0320,T07,Professional,2025-07-12,2026-07-12,Ativa
C01,C01-E0097,T07,Professional,2025-07-30,,Ativa
C01,C01-E0253,T07,Professional,2025-06-09,2026-06-09,Ativa
C01,C01-E0312,T07,Standard,2025-07-12,,Ativa
C01,C01-E0276,T07,Standard,2025-06-19,2026-06-19,Ativa
C01,C01-E0303,T07,Professional,2025-08-04,2026-08-04,Ativa
C01,C01-E0326,T07,Standard,2025-07-04,2026-07-04,Expirada
C01,C01-E0011,T07,Standard,2025-06-15,,Revogada
C01,C01-E0044,T07,Enterprise,2025-07-01,2026-07-01,Expirada
C01,C01-E0038,T07,Standard,2025-07-16,2026-07-16,Expirada
C01,C01-E0204,T07,Professional,2025-07-30,,Ativa
C01,C01-E0090,T07,Standard,2025-07-05,2026-07-05,Ativa
C01,C01-E0150,T07,Standard,2025-06-07,2026-06-07,Expirada
C01,C01-E0354,T07,Professional,2025-06-17,2026-06-17,Expirada
C01,C01-E0022,T07,Standard,2025-06-10,2026-06-10,Ativa
C01,C01-E0134,T07,Professional,2025-07-09,,Ativa
C01,C01-E0356,T07,Enterprise,2025-06-19,2026-06-19,Ativa
C01,C01-E0353,T07,Standard,2025-07-01,2026-07-01,Ativa
C01,C01-E0056,T07,Enterprise,2025-08-06,2026-08-06,Expirada
C01,C01-E0149,T07,Standard,2025-08-06,2026-08-06,Expirada
C01,C01-E0350,T07,Standard,2025-07-27,2026-07-27,Expirada
C01,C01-E0117,T07,Professional,2025-06-20,,Ativa
C01,C01-E0173,T07,Professional,2025-07-07,2026-07-07,Ativa
C01,C01-E0005,T07,Standard,2025-07-15,,Revogada
C01,C01-E0132,T07,Professional,2025-06-15,2026-06-15,Expirada
C01,C01-E0342,T07,Standard,2025-07-09,2026-07-09,Expirada
C01,C01-E0331,T07,Enterprise,2025-06-14,2026-06-14,Expirada
C01,C01-E0108,T07,Enterprise,2025-06-16,,Ativa
C01,C01-E0230,T07,Enterprise,2025-06-24,2026-06-24,Ativa
C01,C01-E0195,T07,Enterprise,2025-07-16,,Ativa
C01,C01-E0272,T07,Standard,2025-07-10,,Ativa
C01,C01-E0208,T07,Standard,2025-06-26,2026-06-26,Ativa
C01,C01-E0020,T07,Professional,2025-07-24,2026-07-24,Expirada
C01,C01-E0358,T07,Enterprise,2025-07-06,,Ativa
C01,C01-E0243,T07,Professional,2025-07-14,2026-07-14,Ativa
C01,C01-E0037,T07,Professional,2025-06-06,2026-06-06,Ativa
C01,C01-E0294,T07,Standard,2025-07-18,2026-07-18,Expirada
C01,C01-E0116,T07,Enterprise,2025-07-27,2026-07-27,Ativa
C01,C01-E0292,T07,Enterprise,2025-06-22,2026-06-22,Expirada
C01,C01-E0184,T07,Enterprise,2025-07-21,2026-07-21,Ativa
C01,C01-E0120,T07,Standard,2025-08-13,,Ativa
C01,C01-E0274,T07,Enterprise,2025-08-04,2026-08-04,Expirada
C01,C01-E0071,T07,Enterprise,2025-06-20,2026-06-20,Expirada
C01,C01-E0216,T07,Enterprise,2025-08-06,2026-08-06,Ativa
C01,C01-E0183,T07,Enterprise,2025-07-05,2026-07-05,Expirada
C01,C01-E0169,T07,Standard,2025-06-15,,Ativa
C01,C01-E0079,T07,Standard,2025-06-25,2026-06-25,Ativa
C01,C01-E0076,T07,Professional,2025-06-25,,Ativa
C01,C01-E0193,T07,Professional,2025-07-04,,Ativa
C01,C01-E0316,T07,Enterprise,2025-07-18,,Ativa
C01,C01-E0138,T07,Professional,2025-07-18,2026-07-18,Expirada
C01,C01-E0301,T07,Standard,2025-06-22,2026-06-22,Expirada
C01,C01-E0246,T07,Professional,2025-07-13,2026-07-13,Expirada
C01,C01-E0221,T07,Enterprise,2025-06-26,,Ativa
C01,C01-E0131,T07,Enterprise,2025-07-02,,Ativa
C01,C01-E0175,T07,Enterprise,2025-07-14,2026-07-14,Expirada
C01,C01-E0341,T07,Professional,2025-07-07,2026-07-07,Expirada
C01,C01-E0302,T07,Enterprise,2025-07-07,,Ativa
C01,C01-E0322,T07,Standard,2025-06-05,2026-06-05,Expirada
C01,C01-E0041,T07,Standard,2025-06-10,2026-06-10,Expirada
C01,C01-E0347,T07,Enterprise,2025-06-15,,Ativa
C01,C01-E0191,T07,Standard,2025-07-01,,Ativa
C01,C01-E0222,T07,Enterprise,2025-07-13,2026-07-13,Expirada
C01,C01-E0122,T07,Enterprise,2025-06-22,2026-06-22,Expirada
C01,C01-E0055,T07,Professional,2025-06-27,,Ativa
C01,C01-E0273,T07,Professional,2025-07-03,,Ativa
C01,C01-E0099,T07,Standard,2025-06-26,2026-06-26,Expirada
C01,C01-E0332,T07,Enterprise,2025-07-14,2026-07-14,Ativa
C01,C01-E0128,T07,Professional,2025-07-21,2026-07-21,Ativa
C01,C01-E0064,T07,Standard,2025-06-25,2026-06-25,Ativa
C01,C01-E0021,T07,Standard,2025-07-14,2026-07-14,Ativa
C01,C01-E0092,T07,Professional,2025-06-29,,Revogada
C01,C01-E0123,T07,Enterprise,2025-07-09,,Ativa
C01,C01-E0333,T07,Standard,2025-07-20,,Ativa
C01,C01-E0110,T07,Standard,2025-07-23,,Ativa
C01,C01-E0266,T07,Enterprise,2025-06-01,2026-06-01,Expirada
C01,C01-E0036,T07,Professional,2025-07-17,2026-07-17,Expirada
C01,C01-E0030,T07,Professional,2025-07-06,2026-07-06,Expirada
C01,C01-E0215,T07,Standard,2025-07-28,,Revogada
C01,C01-E0228,T07,Enterprise,2025-07-07,2026-07-07,Expirada
C01,C01-E0018,T07,Professional,2025-06-18,2026-06-18,Ativa
C01,C01-E0267,T07,Professional,2025-07-17,2026-07-17,Expirada
C01,C01-E0280,T07,Standard,2025-08-04,2026-08-04,Expirada
C01,C01-E0291,T07,Enterprise,2025-07-15,2026-07-15,Expirada
C01,C01-E0237,T07,Professional,2025-06-23,2026-06-23,Expirada
C01,C01-E0209,T07,Enterprise,2025-08-05,2026-08-05,Expirada
C01,C01-E0260,T07,Enterprise,2025-08-02,,Ativa
C01,C01-E0330,T07,Standard,2025-07-28,,Ativa
C01,C01-E0263,T07,Standard,2025-07-27,2026-07-27,Expirada
C01,C01-E0127,T07,Enterprise,2025-06-08,2026-06-08,Ativa
C01,C01-E0105,T07,Enterprise,2025-07-17,2026-07-17,Expirada
C01,C01-E0094,T07,Standard,2025-07-04,2026-07-04,Expirada
C01,C01-E0083,T07,Professional,2025-07-26,,Ativa
C01,C01-E0361,T07,Enterprise,2025-07-23,2026-07-23,Expirada
C01,C01-E0160,T07,Enterprise,2025-07-16,2026-07-16,Expirada
C01,C01-E0067,T07,Enterprise,2025-06-19,,Ativa
C01,C01-E0124,T07,Professional,2025-07-17,2026-07-17,Expirada
C01,C01-E0360,T07,Professional,2025-07-07,2026-07-07,Ativa
C01,C01-E0229,T07,Standard,2025-07-12,,Ativa
C01,C01-E0210,T07,Standard,2025-07-28,,Ativa
C01,C01-E0344,T07,Professional,2025-08-08,2026-08-08,Expirada
C01,C01-E0340,T07,Standard,2025-07-09,2026-07-09,Expirada
C01,C01-E0185,T07,Standard,2025-06-29,,Ativa
C01,C01-E0317,T07,Standard,2025-07-08,,Ativa
C01,C01-E0258,T07,Standard,2025-07-21,2026-07-21,Ativa
C01,C01-E0012,T07,Standard,2025-06-10,2026-06-10,Expirada
C01,C01-E0054,T07,Enterprise,2025-07-05,2026-07-05,Ativa
C01,C01-E0277,T07,Professional,2025-07-14,,Ativa
C01,C01-E0025,T07,Standard,2025-06-27,,Ativa
C01,C01-E0101,T07,Professional,2025-06-12,2026-06-12,Ativa
C01,C01-E0168,T07,Standard,2025-07-29,2026-07-29,Ativa
C01,C01-E0148,T07,Standard,2025-06-19,2026-06-19,Expirada
C01,C01-E0142,T07,Standard,2025-07-29,2026-07-29,Expirada
C01,C01-E0128,T05,Enterprise,2025-06-17,2026-06-17,Ativa
C01,C01-E0122,T05,Professional,2025-07-12,2026-07-12,Expirada
C01,C01-E0029,T05,Professional,2025-07-16,2026-07-16,Expirada
C01,C01-E0199,T05,Professional,2025-07-25,2026-07-25,Expirada
C01,C01-E0219,T05,Enterprise,2025-07-12,2026-07-12,Ativa
C01,C01-E0223,T05,Professional,2025-07-07,2026-07-07,Expirada
C01,C01-E0154,T05,Standard,2025-07-19,2026-07-19,Ativa
C01,C01-E0213,T05,Standard,2025-07-29,2026-07-29,Ativa
C01,C01-E0245,T05,Enterprise,2025-07-09,,Ativa
C01,C01-E0322,T05,Standard,2025-07-23,2026-07-23,Ativa
C01,C01-E0328,T05,Enterprise,2025-07-10,2026-07-10,Expirada
C01,C01-E0156,T05,Enterprise,2025-07-28,2026-07-28,Ativa
C01,C01-E0316,T05,Professional,2025-06-07,2026-06-07,Expirada
C01,C01-E0273,T05,Standard,2025-07-11,2026-07-11,Ativa
C01,C01-E0067,T05,Standard,2025-07-16,2026-07-16,Ativa
C01,C01-E0229,T05,Enterprise,2025-07-21,2026-07-21,Ativa
C01,C01-E0169,T05,Professional,2025-07-01,2026-07-01,Ativa
C01,C01-E0313,T05,Enterprise,2025-08-05,2026-08-05,Expirada
C01,C01-E0142,T05,Enterprise,2025-07-01,2026-07-01,Expirada
C01,C01-E0192,T05,Enterprise,2025-07-08,2026-07-08,Ativa
C01,C01-E0289,T05,Standard,2025-06-19,,Ativa
C01,C01-E0317,T05,Professional,2025-07-23,2026-07-23,Expirada
C01,C01-E0148,T05,Professional,2025-07-04,2026-07-04,Expirada
C01,C01-E0254,T05,Standard,2025-07-26,,Ativa
C01,C01-E0292,T05,Standard,2025-07-18,2026-07-18,Expirada
C01,C01-E0129,T05,Professional,2025-07-29,,Ativa
C01,C01-E0232,T05,Standard,2025-07-23,2026-07-23,Ativa
C01,C01-E0259,T05,Enterprise,2025-07-10,2026-07-10,Expirada
C01,C01-E0335,T05,Enterprise,2025-07-16,,Revogada
C01,C01-E0115,T05,Enterprise,2025-07-22,,Ativa
C01,C01-E0248,T05,Enterprise,2025-06-25,2026-06-25,Expirada
C01,C01-E0104,T05,Enterprise,2025-07-14,2026-07-14,Ativa
C01,C01-E0194,T05,Enterprise,2025-07-18,2026-07-18,Ativa
C01,C01-E0161,T05,Standard,2025-07-25,2026-07-25,Expirada
C01,C01-E0183,T05,Standard,2025-06-16,,Revogada
C01,C01-E0074,T05,Standard,2025-06-24,2026-06-24,Ativa
C01,C01-E0358,T05,Standard,2025-07-01,2026-07-01,Expirada
C01,C01-E0263,T05,Enterprise,2025-07-18,2026-07-18,Expirada
C01,C01-E0266,T05,Enterprise,2025-06-24,2026-06-24,Ativa
C01,C01-E0160,T05,Professional,2025-06-30,2026-06-30,Expirada
C01,C01-E0042,T05,Standard,2025-07-04,2026-07-04,Expirada
C01,C01-E0305,T05,Standard,2025-07-29,2026-07-29,Ativa
C01,C01-E0309,T05,Professional,2025-06-29,,Ativa
C01,C01-E0216,T05,Professional,2025-06-20,2026-06-20,Expirada
C01,C01-E0002,T05,Professional,2025-07-11,2026-07-11,Expirada
C01,C01-E0016,T05,Enterprise,2025-07-13,,Ativa
C01,C01-E0018,T05,Professional,2025-08-05,,Ativa
C01,C01-E0085,T05,Standard,2025-07-12,2026-07-12,Expirada
C01,C01-E0349,T05,Enterprise,2025-07-24,2026-07-24,Expirada
C01,C01-E0339,T05,Enterprise,2025-07-10,2026-07-10,Expirada
C01,C01-E0188,T05,Professional,2025-06-16,2026-06-16,Ativa
C01,C01-E0264,T05,Enterprise,2025-07-20,,Ativa
C01,C01-E0005,T05,Standard,2025-07-14,2026-07-14,Expirada
C01,C01-E0346,T05,Enterprise,2025-07-11,2026-07-11,Ativa
C01,C01-E0227,T05,Enterprise,2025-07-02,2026-07-02,Ativa
C01,C01-E0307,T05,Enterprise,2025-07-10,2026-07-10,Ativa
C01,C01-E0275,T05,Professional,2025-07-04,2026-07-04,Expirada
C01,C01-E0291,T05,Enterprise,2025-07-07,2026-07-07,Expirada
C01,C01-E0079,T05,Standard,2025-07-12,,Ativa
C01,C01-E0195,T05,Standard,2025-07-28,2026-07-28,Expirada
C01,C01-E0086,T05,Standard,2025-07-18,2026-07-18,Expirada
C01,C01-E0298,T05,Enterprise,2025-08-12,2026-08-12,Ativa
C01,C01-E0155,T05,Enterprise,2025-07-12,,Revogada
C01,C01-E0047,T05,Standard,2025-07-04,2026-07-04,Expirada
C01,C01-E0333,T05,Standard,2025-06-19,2026-06-19,Ativa
C01,C01-E0355,T05,Standard,2025-07-18,,Ativa
C01,C01-E0233,T05,Standard,2025-07-10,2026-07-10,Ativa
C01,C01-E0009,T05,Professional,2025-07-03,,Ativa
C01,C01-E0325,T05,Enterprise,2025-06-09,,Ativa
C01,C01-E0170,T05,Standard,2025-07-12,2026-07-12,Expirada
C01,C01-E0336,T05,Standard,2025-07-16,,Ativa
C01,C01-E0226,T05,Enterprise,2025-07-03,2026-07-03,Expirada
C01,C01-E0283,T05,Professional,2025-07-01,2026-07-01,Expirada
C01,C01-E0214,T05,Enterprise,2025-08-08,2026-08-08,Ativa
C01,C01-E0041,T05,Enterprise,2025-06-27,2026-06-27,Expirada
C01,C01-E0186,T05,Professional,2025-06-30,2026-06-30,Ativa
C01,C01-E0175,T05,Standard,2025-06-12,,Ativa
C01,C01-E0064,T05,Enterprise,2025-07-05,2026-07-05,Ativa
C01,C01-E0014,T05,Enterprise,2025-06-09,2026-06-09,Expirada
C01,C01-E0343,T05,Standard,2025-07-03,2026-07-03,Expirada
C01,C01-E0001,T05,Professional,2025-08-02,,Ativa
C01,C01-E0157,T05,Enterprise,2025-08-04,2026-08-04,Expirada
C01,C01-E0012,T05,Enterprise,2025-06-11,2026-06-11,Ativa
C01,C01-E0013,T05,Enterprise,2025-08-03,,Ativa
C01,C01-E0342,T05,Enterprise,2025-06-26,2026-06-26,Expirada
C01,C01-E0224,T05,Enterprise,2025-07-29,2026-07-29,Expirada
C01,C01-E0032,T05,Enterprise,2025-08-03,2026-08-03,Expirada
C01,C01-E0288,T05,Standard,2025-06-17,2026-06-17,Expirada
C01,C01-E0051,T05,Standard,2025-07-14,2026-07-14,Ativa
C01,C01-E0117,T05,Standard,2025-07-16,2026-07-16,Expirada
C01,C01-E0091,T05,Enterprise,2025-06-10,2026-06-10,Expirada
C01,C01-E0297,T05,Standard,2025-06-11,2026-06-11,Expirada
C01,C01-E0357,T05,Professional,2025-06-10,2026-06-10,Expirada
C01,C01-E0256,T05,Enterprise,2025-06-28,2026-06-28,Expirada
C01,C01-E0340,T05,Enterprise,2025-06-16,2026-06-16,Expirada
C01,C01-E0178,T05,Professional,2025-07-17,2026-07-17,Expirada
C01,C01-E0011,T05,Professional,2025-07-11,2026-07-11,Expirada
C01,C01-E0087,T05,Enterprise,2025-07-09,2026-07-09,Expirada
C01,C01-E0302,T05,Standard,2025-07-21,,Ativa
C01,C01-E0108,T05,Professional,2025-06-10,,Ativa
C01,C01-E0225,T05,Enterprise,2025-07-11,2026-07-11,Expirada
C01,C01-E0136,T05,Professional,2025-07-01,2026-07-01,Expirada
C01,C01-E0070,T05,Enterprise,2025-07-14,2026-07-14,Expirada
C01,C01-E0318,T05,Standard,2025-06-25,2026-06-25,Expirada
C01,C01-E0299,T05,Professional,2025-07-12,,Ativa
C01,C01-E0127,T05,Standard,2025-07-19,2026-07-19,Ativa
C01,C01-E0093,T05,Enterprise,2025-07-01,,Ativa
C01,C01-E0290,T05,Standard,2025-07-19,2026-07-19,Ativa
C01,C01-E0348,T05,Enterprise,2025-07-16,2026-07-16,Expirada
C01,C01-E0174,T05,Professional,2025-07-29,2026-07-29,Expirada
C01,C01-E0044,T05,Professional,2025-07-06,2026-07-06,Ativa
C01,C01-E0294,T05,Standard,2025-06-14,2026-06-14,Ativa
C01,C01-E0244,T05,Standard,2025-06-20,,Revogada
C01,C01-E0241,T08,Standard,2025-06-18,2026-06-18,Expirada
C01,C01-E0075,T08,Standard,2025-07-03,2026-07-03,Expirada
C01,C01-E0202,T08,Standard,2025-07-12,,Ativa
C01,C01-E0035,T08,Standard,2025-06-27,2026-06-27,Expirada
C01,C01-E0115,T08,Enterprise,2025-07-03,,Ativa
C01,C01-E0029,T08,Professional,2025-07-18,2026-07-18,Expirada
C01,C01-E0336,T08,Enterprise,2025-07-07,2026-07-07,Expirada
C01,C01-E0330,T08,Enterprise,2025-07-16,2026-07-16,Expirada
C01,C01-E0056,T08,Professional,2025-06-07,,Ativa
C01,C01-E0087,T08,Enterprise,2025-06-28,2026-06-28,Expirada
C01,C01-E0247,T08,Professional,2025-07-30,2026-07-30,Ativa
C01,C01-E0189,T08,Standard,2025-07-23,,Ativa
C01,C01-E0079,T08,Enterprise,2025-07-24,2026-07-24,Expirada
C01,C01-E0049,T08,Enterprise,2025-06-14,2026-06-14,Expirada
C01,C01-E0091,T08,Enterprise,2025-06-12,2026-06-12,Ativa
C01,C01-E0218,T08,Enterprise,2025-07-27,2026-07-27,Expirada
C01,C01-E0231,T08,Standard,2025-07-16,2026-07-16,Expirada
C01,C01-E0069,T08,Enterprise,2025-07-07,2026-07-07,Expirada
C01,C01-E0286,T08,Enterprise,2025-06-27,2026-06-27,Expirada
C01,C01-E0263,T08,Standard,2025-07-07,2026-07-07,Expirada
C01,C01-E0296,T08,Standard,2025-07-06,2026-07-06,Ativa
C01,C01-E0120,T08,Standard,2025-06-26,,Ativa
C01,C01-E0351,T08,Standard,2025-06-13,2026-06-13,Expirada
C01,C01-E0025,T08,Professional,2025-07-12,2026-07-12,Ativa
C01,C01-E0309,T08,Professional,2025-06-26,2026-06-26,Ativa
C01,C01-E0094,T08,Standard,2025-07-24,2026-07-24,Ativa
C01,C01-E0122,T08,Enterprise,2025-07-17,2026-07-17,Ativa
C01,C01-E0318,T08,Professional,2025-08-02,2026-08-02,Ativa
C01,C01-E0182,T08,Enterprise,2025-07-10,,Ativa
C01,C01-E0156,T08,Enterprise,2025-07-16,2026-07-16,Expirada
C01,C01-E0260,T08,Enterprise,2025-07-16,,Ativa
C01,C01-E0062,T08,Standard,2025-07-25,2026-07-25,Ativa
C01,C01-E0212,T08,Enterprise,2025-07-18,2026-07-18,Expirada
C01,C01-E0100,T08,Standard,2025-08-02,2026-08-02,Expirada
C01,C01-E0169,T08,Enterprise,2025-06-26,2026-06-26,Expirada
C01,C01-E0050,T08,Professional,2025-06-15,2026-06-15,Ativa
C01,C01-E0167,T08,Professional,2025-06-29,2026-06-29,Ativa
C01,C01-E0053,T08,Enterprise,2025-08-12,,Ativa
C01,C01-E0173,T08,Professional,2025-07-05,,Ativa
C01,C01-E0249,T08,Enterprise,2025-06-26,,Ativa
C01,C01-E0003,T08,Professional,2025-07-27,2026-07-27,Expirada
C01,C01-E0357,T08,Standard,2025-08-10,2026-08-10,Ativa
C01,C01-E0242,T08,Professional,2025-07-29,2026-07-29,Expirada
C01,C01-E0290,T08,Professional,2025-06-24,,Revogada
C01,C01-E0096,T08,Standard,2025-06-30,2026-06-30,Expirada
C01,C01-E0219,T08,Standard,2025-06-23,2026-06-23,Expirada
C01,C01-E0358,T08,Standard,2025-07-01,2026-07-01,Ativa
C01,C01-E0168,T08,Professional,2025-07-19,2026-07-19,Expirada
C01,C01-E0262,T08,Enterprise,2025-07-05,,Ativa
C01,C01-E0153,T08,Professional,2025-06-23,2026-06-23,Expirada
C01,C01-E0284,T08,Standard,2025-07-03,2026-07-03,Ativa
C01,C01-E0123,T08,Professional,2025-07-05,,Ativa
C01,C01-E0054,T08,Professional,2025-07-20,,Ativa
C01,C01-E0232,T08,Enterprise,2025-07-21,,Revogada
C01,C01-E0220,T08,Standard,2025-06-14,,Ativa
C01,C01-E0288,T08,Professional,2025-06-30,2026-06-30,Ativa
C01,C01-E0148,T08,Standard,2025-07-01,,Ativa
C01,C01-E0124,T08,Standard,2025-07-28,2026-07-28,Ativa
C01,C01-E0042,T08,Enterprise,2025-07-15,2026-07-15,Ativa
C01,C01-E0081,T08,Professional,2025-07-01,2026-07-01,Ativa
C01,C01-E0175,T08,Standard,2025-07-11,,Ativa
C01,C01-E0026,T08,Professional,2025-06-27,,Ativa
C01,C01-E0126,T08,Standard,2025-06-17,2026-06-17,Expirada
C01,C01-E0200,T08,Professional,2025-07-15,2026-07-15,Expirada
C01,C01-E0239,T08,Professional,2025-06-20,2026-06-20,Ativa
C01,C01-E0036,T08,Professional,2025-07-11,,Ativa
C01,C01-E0171,T08,Enterprise,2025-07-17,,Ativa
C01,C01-E0130,T08,Standard,2025-06-21,,Ativa
C01,C01-E0338,T08,Standard,2025-07-14,2026-07-14,Expirada
C01,C01-E0317,T08,Enterprise,2025-07-19,,Ativa
C01,C01-E0045,T08,Enterprise,2025-07-02,2026-07-02,Ativa
C01,C01-E0227,T08,Enterprise,2025-07-01,,Ativa
C01,C01-E0068,T08,Standard,2025-07-31,,Ativa
C01,C01-E0028,T08,Standard,2025-06-30,,Ativa
