employee_id,company_id,department_id,job_role,seniority,hire_date,cost_center,active
C01-E0277,C01,C01-D08,Analista de Suporte,Pleno,2021-03-02,CC-C01-D08,True
C01-E0278,C01,C01-D06,Representante Comercial,Gerente,2020-12-23,CC-C01-D06,True
C01-E0279,C01,C01-D06,Coordenador(a) de Vendas,Pleno,2021-07-22,CC-C01-D06,True
C01-E0280,C01,C01-D08,Especialista em Atendimento,Senior,2020-09-06,CC-C01-D08,True
C01-E0281,C01,C01-D08,Especialista em Atendimento,Junior,2021-11-12,CC-C01-D08,True
C01-E0282,C01,C01-D02,Site Reliability Engineer,Pleno,2025-04-09,CC-C01-D02,True
C01-E0283,C01,C01-D02,Engenheiro(a) de Infraestrutura,Junior,2021-10-29,CC-C01-D02,True
C01-E0284,C01,C01-D01,Desenvolvedor(a) Full Stack,Pleno,2021-12-14,CC-C01-D01,True
C01-E0285,C01,C01-D05,Cientista de Dados,Junior,2026-01-12,CC-C01-D05,True
C01-E0286,C01,C01-D01,Desenvolvedor(a) Full Stack,Junior,2023-08-13,CC-C01-D01,True
C01-E0287,C01,C01-D04,Engenheiro(a) de Testes,Pleno,2020-09-03,CC-C01-D04,True
C01-E0288,C01,C01-D04,Analista de QA,Gerente,2022-06-06,CC-C01-D04,True
C01-E0289,C01,C01-D01,Engenheiro(a) de Software,Pleno,2021-10-23,CC-C01-D01,True
C01-E0290,C01,C01-D05,Cientista de Dados,Junior,2022-05-22,CC-C01-D05,True
C01-E0291,C01,C01-D01,Engenheiro(a) de Software,Pleno,2021-06-27,CC-C01-D01,True
C01-E0292,C01,C01-D01,Desenvolvedor(a) Frontend,Junior,2023-06-14,CC-C01-D01,True
C01-E0293,C01,C01-D08,Especialista em Atendimento,Senior,2023-08-29,CC-C01-D08,True
C01-E0294,C01,C01-D02,Engenheiro(a) de Infraestrutura,Pleno,2025-01-30,CC-C01-D02,True
C01-E0295,C01,C01-D01,Desenvolvedor(a) Frontend,Senior,2022-02-19,CC-C01-D01,False
C01-E0296,C01,C01-D04,Analista de QA,Pleno,2021-11-13,CC-C01-D04,True
C01-E0297,C01,C01-D07,Analista de Marketing,Gerente,2023-07-12,CC-C01-D07,True
C01-E0298,C01,C01-D01,Desenvolvedor(a) Frontend,Junior,2020-11-08,CC-C01-D01,True
C01-E0299,C01,C01-D05,Engenheiro(a) de Dados,Pleno,2020-09-26,CC-C01-D05,True
C01-E0300,C01,C01-D01,Engenheiro(a) de Software,Gerente,2021-06-08,CC-C01-D01,False
C01-E0301,C01,C01-D01,Engenheiro(a) de Software,Senior,2024-09-30,CC-C01-D01,True
C01-E0302,C01,C01-D04,Analista de QA,Junior,2022-02-21,CC-C01-D04,True
C01-E0303,C01,C01-D04,Analista de QA,Senior,2021-04-09,CC-C01-D04,True
C01-E0304,C01,C01-D06,Representante Comercial,Junior,2022-08-19,CC-C01-D06,False
C01-E0305,C01,C01-D06,Coordenador(a) de Vendas,Pleno,2023-06-13,CC-C01-D06,True
C01-E0306,C01,C01-D10,Controller Junior,Especialista,2022-01-17,CC-C01-D10,True
C01-E0307,C01,C01-D04,Engenheiro(a) de Testes,Senior,2021-04-06,CC-C01-D04,True
C01-E0308,C01,C01-D02,Site Reliability Engineer,Senior,2023-05-27,CC-C01-D02,True
C01-E0309,C01,C01-D08,Especialista em Atendimento,Pleno,2021-05-03,CC-C01-D08,True
C01-E0310,C01,C01-D01,Desenvolvedor(a) Frontend,Pleno,2023-10-07,CC-C01-D01,False
C01-E0311,C01,C01-D03,Product Manager,Senior,2021-04-25,CC-C01-D03,True
C01-E0312,C01,C01-D01,Desenvolvedor(a) Backend,Junior,2022-11-16,CC-C01-D01,True
C01-E0313,C01,C01-D01,Engenheiro(a) de Software,Junior,2022-02-11,CC-C01-D01,True
C01-E0314,C01,C01-D10,Analista de Contas a Pagar,Pleno,2024-09-26,CC-C01-D10,True
C01-E0315,C01,C01-D08,Analista de Suporte,Junior,2025-01-10,CC-C01-D08,True
C01-E0316,C01,C01-D06,Coordenador(a) de Vendas,Junior,2022-09-21,CC-C01-D06,True
C01-E0317,C01,C01-D03,Product Owner,Pleno,2025-04-29,CC-C01-D03,True
C01-E0318,C01,C01-D01,Engenheiro(a) de Software,Pleno,2026-04-10,CC-C01-D01,True
C01-E0319,C01,C01-D01,Engenheiro(a) de Software,Junior,2024-09-17,CC-C01-D01,True
C01-E0320,C01,C01-D01,Desenvolvedor(a) Full Stack,Pleno,2022-08-25,CC-C01-D01,True
C01-E0321,C01,C01-D04,Engenheiro(a) de Testes,Especialista,2022-06-22,CC-C01-D04,True
C01-E0322,C01,C01-D06,Representante Comercial,Senior,2021-05-03,CC-C01-D06,True
C01-E0323,C01,C01-D06,Coordenador(a) de Vendas,Junior,2022-03-08,CC-C01-D06,True
C01-E0324,C01,C01-D01,Engenheiro(a) de Software,Senior,2021-03-23,CC-C01-D01,True
C01-E0325,C01,C01-D10,Analista de Contas a Pagar,Junior,2025-09-04,CC-C01-D10,True
C01-E0326,C01,C01-D07,Especialista em Midias Digitais,Pleno,2023-03-22,CC-C01-D07,True
C01-E0327,C01,C01-D04,Analista de QA,Pleno,2021-07-30,CC-C01-D04,True
C01-E0328,C01,C01-D05,Cientista de Dados,Pleno,2025-04-26,CC-C01-D05,True
C01-E0329,C01,C01-D03,Analista de Produto,Senior,2024-06-08,CC-C01-D03,True
C01-E0330,C01,C01-D01,Desenvolvedor(a) Backend,Junior,2022-10-22,CC-C01-D01,True
C01-E0331,C01,C01-D02,Engenheiro(a) de Infraestrutura,Especialista,2024-02-08,CC-C01-D02,True
C01-E0332,C01,C01-D07,Analista de Marketing,Senior,2024-09-29,CC-C01-D07,True
C01-E0333,C01,C01-D01,Desenvolvedor(a) Frontend,Pleno,2024-07-15,CC-C01-D01,True
C01-E0334,C01,C01-D01,Engenheiro(a) de Software,Junior,2023-09-29,CC-C01-D01,True
C01-E0335,C01,C01-D01,Desenvolvedor(a) Frontend,Junior,2023-11-03,CC-C01-D01,True
C01-E0336,C01,C01-D01,Desenvolvedor(a) Full Stack,Pleno,2021-04-16,CC-C01-D01,True
C01-E0337,C01,C01-D08,Analista de Suporte,Junior,2021-03-24,CC-C01-D08,True
C01-E0338,C01,C01-D06,Coordenador(a) de Vendas,Junior,2024-09-02,CC-C01-D06,True
C01-E0339,C01,C01-D04,Engenheiro(a) de Testes,Gerente,2022-10-27,CC-C01-D04,True
C01-E0340,C01,C01-D01,Engenheiro(a) de Software,Junior,2023-08-22,CC-C01-D01,True
C01-E0341,C01,C01-D04,Engenheiro(a) de Testes,Senior,2024-12-31,CC-C01-D04,True
C01-E0342,C01,C01-D04,Engenheiro(a) de Testes,Senior,2025-07-08,CC-C01-D04,True
C01-E0343,C01,C01-D01,Desenvolvedor(a) Full Stack,Pleno,2023-02-16,CC-C01-D01,True
C01-E0344,C01,C01-D03,Product Owner,Junior,2026-03-14,CC-C01-D03,True
C01-E0345,C01,C01-D03,Analista de Produto,Junior,2022-01-02,CC-C01-D03,True
C01-E0346,C01,C01-D05,Cientista de Dados,Especialista,2021-04-07,CC-C01-D05,True
C01-E0347,C01,C01-D06,Coordenador(a) de Vendas,Junior,2025-11-23,CC-C01-D06,True
C01-E0348,C01,C01-D01,Engenheiro(a) de Software,Senior,2021-06-12,CC-C01-D01,True
C01-E0349,C01,C01-D02,Engenheiro(a) de Infraestrutura,Junior,2023-11-12,CC-C01-D02,True
C01-E0350,C01,C01-D05,Engenheiro(a) de Dados,Senior,2024-11-20,CC-C01-D05,True
C01-E0351,C01,C01-D04,Engenheiro(a) de Testes,Pleno,2024-11-28,CC-C01-D04,False
C01-E0352,C01,C01-D08,Analista de Suporte,Senior,2024-05-20,CC-C01-D08,True
C01-E0353,C01,C01-D06,Executivo(a) de Vendas,Senior,2022-11-13,CC-C01-D06,True
C01-E0354,C01,C01-D01,Desenvolvedor(a) Frontend,Pleno,2025-06-07,CC-C01-D01,True
C01-E0355,C01,C01-D01,Desenvolvedor(a) Full Stack,Especialista,2021-12-04,CC-C01-D01,True
C01-E0356,C01,C01-D06,Executivo(a) de Vendas,Junior,2024-12-17,CC-C01-D06,True
C01-E0357,C01,C01-D01,Desenvolvedor(a) Full Stack,Gerente,2023-02-20,CC-C01-D01,True
C01-E0358,C01,C01-D05,Engenheiro(a) de Dados,Pleno,2024-08-07,CC-C01-D05,True
C01-E0359,C01,C01-D10,Controller Junior,Junior,2023-02-19,CC-C01-D10,True
C01-E0360,C01,C01-D05,Engenheiro(a) de Dados,Senior,2021-08-09,CC-C01-D05,True
C01-E0361,C01,C01-D03,Product Manager,Junior,2024-11-12,CC-C01-D03,False
C01-E0362,C01,C01-D06,Executivo(a) de Vendas,Pleno,2021-12-27,CC-C01-D06,True
C01-E0363,C01,C01-D03,Analista de Produto,Pleno,2022-05-05,CC-C01-D03,True
C02-E0001,C02,C02-D03,Product Manager,Junior,2023-06-24,CC-C02-D03,True
C02-E0002,C02,C02-D03,Product Owner,Pleno,2022-04-24,CC-C02-D03,True
C02-E0003,C02,C02-D06,Coordenador(a) de Vendas,Pleno,2023-07-04,CC-C02-D06,True
C02-E0004,C02,C02-D01,Desenvolvedor(a) Full Stack,Pleno,2025-03-25,CC-C02-D01,True
C02-E0005,C02,C02-D05,Engenheiro(a) de Dados,Senior,2025-12-22,CC-C02-D05,True
C02-E0006,C02,C02-D02,Site Reliability Engineer,Pleno,2022-10-07,CC-C02-D02,True
C02-E0007,C02,C02-D08,Analista de Suporte,Junior,2025-09-26,CC-C02-D08,True
C02-E0008,C02,C02-D01,Engenheiro(a) de Software,Pleno,2023-01-21,CC-C02-D01,True
C02-E0009,C02,C02-D05,Analista de Dados,Especialista,2025-05-01,CC-C02-D05,True
C02-E0010,C02,C02-D04,Analista de QA,Pleno,2023-01-12,CC-C02-D04,False
C02-E0011,C02,C02-D06,Executivo(a) de Vendas,Pleno,2025-05-09,CC-C02-D06,True
C02-E0012,C02,C02-D01,Desenvolvedor(a) Frontend,Senior,2023-12-09,CC-C02-D01,True
C02-E0013,C02,C02-D05,Cientista de Dados,Junior,2021-09-29,CC-C02-D05,True
C02-E0014,C02,C02-D05,Cientista de Dados,Senior,2025-04-01,CC-C02-D05,True
C02-E0015,C02,C02-D05,Cientista de Dados,Especialista,2025-07-24,CC-C02-D05,True
C02-E0016,C02,C02-D05,Cientista de Dados,Senior,2023-10-30,CC-C02-D05,True
C02-E0017,C02,C02-D06,Representante Comercial,Junior,2026-01-28,CC-C02-D06,False
C02-E0018,C02,C02-D08,Analista de Suporte,Junior,2021-06-21,CC-C02-D08,True
C02-E0019,C02,C02-D01,Desenvolvedor(a) Frontend,Pleno,2022-05-18,CC-C02-D01,True
C02-E0020,C02,C02-D08,Especialista em Atendimento,Especialista,2023-01-23,CC-C02-D08,True
C02-E0021,C02,C02-D04,Engenheiro(a) de Testes,Gerente,2025-10-10,CC-C02-D04,True
C02-E0022,C02,C02-D01,Desenvolvedor(a) Frontend,Junior,2025-01-27,CC-C02-D01,True
C02-E0023,C02,C02-D01,Engenheiro(a) de Software,Pleno,2025-06-01,CC-C02-D01,True
C02-E0024,C02,C02-D02,Site Reliability Engineer,Especialista,2022-07-13,CC-C02-D02,True
C02-E0025,C02,C02-D08,Analista de Suporte,Senior,2025-10-31,CC-C02-D08,True
C02-E0026,C02,C02-D06,Executivo(a) de Vendas,Pleno,2025-01-12,CC-C02-D06,True
C02-E0027,C02,C02-D08,Analista de Suporte,Pleno,2025-09-03,CC-C02-D08,True
C02-E0028,C02,C02-D04,Analista de QA,Junior,2024-01-09,CC-C02-D04,True
C02-E0029,C02,C02-D03,Product Manager,Pleno,2022-10-05,CC-C02-D03,True
C02-E0030,C02,C02-D01,Desenvolvedor(a) Backend,Pleno,2023-05-03,CC-C02-D01,True
C02-E0031,C02,C02-D02,Engenheiro(a) DevOps,Senior,2025-05-21,CC-C02-D02,True
C02-E0032,C02,C02-D03,Product Manager,Pleno,2025-03-18,CC-C02-D03,True
C02-E0033,C02,C02-D01,Desenvolvedor(a) Backend,Junior,2024-12-19,,True
C02-E0034,C02,C02-D01,Desenvolvedor(a) Frontend,Pleno,2022-10-24,,True
C02-E0035,C02,C02-D05,Engenheiro(a) de Dados,Especialista,2025-10-27,CC-C02-D05,True
C02-E0036,C02,C02-D07,Coordenador(a) de Marketing,Senior,2023-03-02,CC-C02-D07,True
C02-E0037,C02,C02-D11,Analista Juridico,Junior,2021-02-07,CC-C02-D11,True
C02-E0038,C02,C02-D09,Business Partner de RH,Senior,2023-03-28,CC-C02-D09,True
C02-E0039,C02,C02-D06,Representante Comercial,Pleno,2020-10-17,CC-C02-D06,True
C02-E0040,C02,C02-D03,Analista de Produto,Especialista,2025-11-15,CC-C02-D03,True
C02-E0041,C02,C02-D06,Coordenador(a) de Vendas,Senior,2023-03-12,CC-C02-D06,True
C02-E0042,C02,C02-D08,Analista de Suporte,Gerente,2025-10-10,CC-C02-D08,True
C02-E0043,C02,C02-D01,Engenheiro(a) de Software,Especialista,2023-09-22,CC-C02-D01,True
C02-E0044,C02,C02-D03,Product Owner,Pleno,2021-06-21,CC-C02-D03,True
C02-E0045,C02,C02-D08,Analista de Suporte,Pleno,2022-10-31,CC-C02-D08,True
C02-E0046,C02,C02-D03,Product Manager,Junior,2025-01-11,CC-C02-D03,True
C02-E0047,C02,C02-D05,Cientista de Dados,Especialista,2022-11-01,CC-C02-D05,True
C02-E0048,C02,C02-D05,Engenheiro(a) de Dados,Junior,2022-03-04,CC-C02-D05,True
C02-E0049,C02,C02-D01,Desenvolvedor(a) Full Stack,Senior,2023-07-28,CC-C02-D01,True
C02-E0050,C02,C02-D02,Engenheiro(a) de Infraestrutura,Senior,2025-07-23,CC-C02-D02,True
C02-E0051,C02,C02-D02,Engenheiro(a) DevOps,Especialista,2021-05-02,CC-C02-D02,True
C02-E0052,C02,C02-D01,Desenvolvedor(a) Frontend,Pleno,2021-08-15,CC-C02-D01,True
C02-E0053,C02,C02-D01,Desenvolvedor(a) Frontend,Especialista,2023-10-18,CC-C02-D01,True
C02-E0054,C02,C02-D08,Especialista em Atendimento,Senior,2023-11-18,CC-C02-D08,True
C02-E0055,C02,C02-D01,Desenvolvedor(a) Backend,Junior,2022-12-09,CC-C02-D01,True
C02-E0056,C02,C02-D04,Engenheiro(a) de Testes,Senior,2024-01-07,CC-C02-D04,False
C02-E0057,C02,C02-D01,Engenheiro(a) de Software,Senior,2025-09-27,CC-C02-D01,True
C02-E0058,C02,C02-D10,Analista Financeiro,Pleno,2025-05-26,CC-C02-D10,True
C02-E0059,C02,C02-D01,Desenvolvedor(a) Full Stack,Pleno,2024-12-26,CC-C02-D01,True
C02-E0060,C02,C02-D03,Analista de Produto,Pleno,2022-09-30,CC-C02-D03,True
C02-E0061,C02,C02-D08,Especialista em Atendimento,Pleno,2022-06-24,CC-C02-D08,True
C02-E0062,C02,C02-D08,Especialista em Atendimento,Pleno,2025-11-13,CC-C02-D08,True
C02-E0063,C02,C02-D01,Desenvolvedor(a) Full Stack,Pleno,2022-07-02,CC-C02-D01,True
C02-E0064,C02,C02-D08,Analista de Suporte,Senior,2025-04-01,CC-C02-D08,False
C02-E0065,C02,C02-D03,Product Manager,Pleno,2025-03-25,CC-C02-D03,True
C02-E0066,C02,C02-D04,Engenheiro(a) de Testes,Senior,2025-06-21,CC-C02-D04,True
C02-E0067,C02,C02-D01,Desenvolvedor(a) Frontend,Senior,2021-08-03,CC-C02-D01,True
C02-E0068,C02,C02-D01,Desenvolvedor(a) Backend,Junior,2023-06-12,CC-C02-D01,True
C02-E0069,C02,C02-D06,Representante Comercial,Junior,2022-12-24,CC-C02-D06,True
C02-E0070,C02,C02-D04,Engenheiro(a) de Testes,Pleno,2026-05-17,CC-C02-D04,True
C02-E0071,C02,C02-D03,Product Manager,Junior,2021-12-13,CC-C02-D03,True
C02-E0072,C02,C02-D06,Coordenador(a) de Vendas,Senior,2022-07-26,CC-C02-D06,True
C02-E0073,C02,C02-D07,Analista de Marketing,Senior,2021-12-06,CC-C02-D07,True
C02-E0074,C02,C02-D01,Engenheiro(a) de Software,Especialista,2023-10-06,CC-C02-D01,True
C02-E0075,C02,C02-D05,Analista de Dados,Junior,2022-04-18,CC-C02-D05,True
C02-E0076,C02,C02-D01,Desenvolvedor(a) Full Stack,Pleno,2025-06-29,CC-C02-D01,True
C02-E0077,C02,C02-D07,Analista de Marketing,Senior,2025-03-26,CC-C02-D07,True
C02-E0078,C02,C02-D06,Executivo(a) de Vendas,Pleno,2025-07-12,CC-C02-D06,True
C02-E0079,C02,C02-D10,Analista de Contas a Pagar,Pleno,2021-09-09,CC-C02-D10,True
C02-E0080,C02,C02-D01,Engenheiro(a) de Software,Senior,2023-10-17,CC-C02-D01,True
C02-E0081,C02,C02-D01,Desenvolvedor(a) Backend,Pleno,2022-07-29,CC-C02-D01,True
C02-E0082,C02,C02-D01,Desenvolvedor(a) Full Stack,Senior,2022-04-25,CC-C02-D01,True
C02-E0083,C02,C02-D01,Engenheiro(a) de Software,Especialista,2023-02-28,CC-C02-D01,True
C02-E0084,C02,C02-D01,Desenvolvedor(a) Backend,Junior,2023-12-21,CC-C02-D01,True
C02-E0085,C02,C02-D09,Recrutador(a),Pleno,2025-10-30,,True
C02-E0086,C02,C02-D01,Desenvolvedor(a) Full Stack,Pleno,2024-01-28,CC-C02-D01,True
C02-E0087,C02,C02-D01,Desenvolvedor(a) Full Stack,Pleno,2023-03-14,CC-C02-D01,True
C02-E0088,C02,C02-D07,Analista de Marketing,Gerente,2023-04-30,CC-C02-D07,True
C02-E0089,C02,C02-D03,Product Manager,Senior,2025-05-23,CC-C02-D03,True
C02-E0090,C02,C02-D07,Especialista em Midias Digitais,Especialista,2024-10-28,CC-C02-D07,True
C02-E0091,C02,C02-D01,Desenvolvedor(a) Full Stack,Pleno,2025-08-20,CC-C02-D01,True
C02-E0092,C02,C02-D04,Analista de QA,Pleno,2021-07-21,,False
C02-E0093,C02,C02-D01,Desenvolvedor(a) Backend,Pleno,2022-12-07,CC-C02-D01,True
C02-E0094,C02,C02-D01,Engenheiro(a) de Software,Pleno,2021-10-05,CC-C02-D01,True
C02-E0095,C02,C02-D09,Business Partner de RH,Junior,2026-03-18,CC-C02-D09,True
C02-E0096,C02,C02-D01,Desenvolvedor(a) Frontend,Pleno,2021-04-14,CC-C02-D01,True
C02-E0097,C02,C02-D04,Engenheiro(a) de Testes,Pleno,2025-06-16,CC-C02-D04,True
C02-E0098,C02,C02-D03,Product Manager,Pleno,2023-09-19,CC-C02-D03,True
C02-E0099,C02,C02-D02,Engenheiro(a) de Infraestrutura,Pleno,2025-07-24,CC-C02-D02,True
C02-E0100,C02,C02-D08,Especialista em Atendimento,Junior,2022-08-21,CC-C02-D08,True
C02-E0101,C02,C02-D01,Desenvolvedor(a) Frontend,Especialista,2025-09-08,CC-C02-D01,True
C02-E0102,C02,C02-D06,Executivo(a) de Vendas,Senior,2023-02-21,CC-C02-D06,True
C02-E0103,C02,C02-D10,Controller Junior,Junior,2022-07-04,CC-C02-D10,True
C02-E0104,C02,C02-D05,Cientista de Dados,Junior,2024-10-15,CC-C02-D05,True
C02-E0105,C02,C02-D09,Analista de RH,Pleno,2023-07-29,CC-C02-D09,True
C02-E0106,C02,C02-D01,Desenvolvedor(a) Frontend,Junior,2025-08-07,CC-C02-D01,True
C02-E0107,C02,C02-D03,Analista de Produto,Pleno,2020-11-26,CC-C02-D03,True
C02-E0108,C02,C02-D01,Engenheiro(a) de Software,Pleno,2022-10-27,CC-C02-D01,True
C02-E0109,C02,C02-D07,Especialista em Midias Digitais,Junior,2022-11-25,CC-C02-D07,True
C02-E0110,C02,C02-D11,Analista Juridico,Pleno,2021-03-09,CC-C02-D11,True
C02-E0111,C02,C02-D01,Desenvolvedor(a) Full Stack,Pleno,2023-05-13,CC-C02-D01,False
C02-E0112,C02,C02-D06,Representante Comercial,Pleno,2020-10-02,CC-C02-D06,True
C02-E0113,C02,C02-D01,Engenheiro(a) de Software,Pleno,2021-05-17,CC-C02-D01,True
C02-E0114,C02,C02-D05,Engenheiro(a) de Dados,Junior,2023-03-24,CC-C02-D05,True
C02-E0115,C02,C02-D04,Analista de QA,Senior,2022-09-01,CC-C02-D04,True
C02-E0116,C02,C02-D10,Controller Junior,Junior,2021-04-03,CC-C02-D10,True
C02-E0117,C02,C02-D05,Cientista de Dados,Senior,2021-02-03,CC-C02-D05,True
C02-E0118,C02,C02-D02,Site Reliability Engineer,Pleno,2024-05-01,CC-C02-D02,True
C02-E0119,C02,C02-D01,Engenheiro(a) de Software,Pleno,2020-10-27,CC-C02-D01,True
C02-E0120,C02,C02-D01,Desenvolvedor(a) Backend,Especialista,2023-08-04,CC-C02-D01,True
C03-E0001,C03,C03-D01,Desenvolvedor(a) Backend,Pleno,2020-10-14,CC-C03-D01,True
C03-E0002,C03,C03-D04,Analista de QA,Junior,2023-09-01,CC-C03-D04,True
C03-E0003,C03,C03-D08,Especialista em Atendimento,Junior,2024-08-30,CC-C03-D08,True
C03-E0004,C03,C03-D06,Representante Comercial,Junior,2022-02-06,CC-C03-D06,True
C03-E0005,C03,C03-D01,Desenvolvedor(a) Full Stack,Junior,2025-11-09,CC-C03-D01,True
C03-E0006,C03,C03-D01,Desenvolvedor(a) Full Stack,Pleno,2025-09-15,CC-C03-D01,True
C03-E0007,C03,C03-D03,Analista de Produto,Pleno,2022-02-09,CC-C03-D03,True
C03-E0008,C03,C03-D01,Desenvolvedor(a) Frontend,Pleno,2022-09-15,CC-C03-D01,True
C03-E0009,C03,C03-D01,Desenvolvedor(a) Frontend,Senior,2020-12-22,CC-C03-D01,True
C03-E0010,C03,C03-D01,Engenheiro(a) de Software,Senior,2025-05-23,CC-C03-D01,True
C03-E0011,C03,C03-D08,Analista de Suporte,Senior,2024-05-18,CC-C03-D08,False
C03-E0012,C03,C03-D09,Recrutador(a),Pleno,2022-10-05,CC-C03-D09,True
C03-E0013,C03,C03-D03,Analista de Produto,Pleno,2025-05-25,CC-C03-D03,False
C03-E0014,C03,C03-D09,Business Partner de RH,Pleno,2020-09-28,CC-C03-D09,True
C03-E0015,C03,C03-D02,Engenheiro(a) de Infraestrutura,Junior,2022-12-24,CC-C03-D02,True
C03-E0016,C03,C03-D04,Analista de QA,Senior,2024-03-14,CC-C03-D04,True
C03-E0017,C03,C03-D01,Engenheiro(a) de Software,Especialista,2025-01-14,CC-C03-D01,True
C03-E0018,C03,C03-D06,Executivo(a) de Vendas,Pleno,2024-09-15,CC-C03-D06,True
C03-E0019,C03,C03-D10,Analista Financeiro,Pleno,2020-10-01,CC-C03-D10,True
C03-E0020,C03,C03-D05,Cientista de Dados,Senior,2021-02-28,CC-C03-D05,True
C03-E0021,C03,C03-D02,Site Reliability Engineer,Junior,2022-09-01,CC-C03-D02,True
C03-E0022,C03,C03-D06,Coordenador(a) de Vendas,Junior,2024-12-22,CC-C03-D06,True
C03-E0023,C03,C03-D01,Desenvolvedor(a) Frontend,Pleno,2024-08-16,CC-C03-D01,True
C03-E0024,C03,C03-D08,Analista de Suporte,Junior,2021-07-15,CC-C03-D08,True
C03-E0025,C03,C03-D04,Engenheiro(a) de Testes,Pleno,2023-10-13,CC-C03-D04,True
C03-E0026,C03,C03-D03,Analista de Produto,Pleno,2023-04-01,CC-C03-D03,False
C03-E0027,C03,C03-D05,Engenheiro(a) de Dados,Junior,2023-10-27,CC-C03-D05,True
C03-E0028,C03,C03-D05,Engenheiro(a) de Dados,Senior,2020-09-13,CC-C03-D05,True
C03-E0029,C03,C03-D01,Engenheiro(a) de Software,Pleno,2024-04-08,CC-C03-D01,True
C03-E0030,C03,C03-D06,Coordenador(a) de Vendas,Senior,2023-08-24,CC-C03-D06,True
C03-E0031,C03,C03-D01,Desenvolvedor(a) Full Stack,Pleno,2022-02-28,CC-C03-D01,True
C03-E0032,C03,C03-D06,Representante Comercial,Junior,2024-08-17,CC-C03-D06,True
C03-E0033,C03,C03-D08,Analista de Suporte,Pleno,2023-08-22,CC-C03-D08,True
C03-E0034,C03,C03-D08,Especialista em Atendimento,Especialista,2021-03-19,CC-C03-D08,True
C03-E0035,C03,C03-D04,Analista de QA,Junior,2020-08-28,CC-C03-D04,True
C04-E0001,C04,C04-D01,Desenvolvedor(a) Backend,Pleno,2024-08-24,CC-C04-D01,True
C04-E0002,C04,C04-D01,Desenvolvedor(a) Frontend,Especialista,2021-06-16,CC-C04-D01,True
C04-E0003,C04,C04-D05,Analista de Dados,Junior,2021-05-21,CC-C04-D05,True
C04-E0004,C04,C04-D08,Analista de Suporte,Pleno,2021-10-16,CC-C04-D08,True
C04-E0005,C04,C04-D05,Cientista de Dados,Pleno,2022-04-02,CC-C04-D05,True
C04-E0006,C04,C04-D01,Desenvolvedor(a) Backend,Especialista,2024-01-06,CC-C04-D01,True
C04-E0007,C04,C04-D08,Especialista em Atendimento,Senior,2020-11-23,CC-C04-D08,True
C04-E0008,C04,C04-D06,Coordenador(a) de Vendas,Junior,2022-09-07,CC-C04-D06,True
C04-E0009,C04,C04-D03,Product Manager,Junior,2026-01-06,CC-C04-D03,True
C04-E0010,C04,C04-D06,Representante Comercial,Senior,2022-03-19,CC-C04-D06,True
C04-E0011,C04,C04-D01,Engenheiro(a) de Software,Senior,2023-08-08,CC-C04-D01,True
C04-E0012,C04,C04-D02,Engenheiro(a) DevOps,Junior,2026-03-26,CC-C04-D02,True
C04-E0013,C04,C04-D09,Analista de RH,Junior,2021-09-12,CC-C04-D09,True
C04-E0014,C04,C04-D01,Desenvolvedor(a) Full Stack,Junior,2023-10-12,CC-C04-D01,True
C04-E0015,C04,C04-D04,Analista de QA,Junior,2023-10-09,CC-C04-D04,True
C04-E0016,C04,C04-D08,Especialista em Atendimento,Senior,2025-10-06,CC-C04-D08,True
C04-E0017,C04,C04-D06,Representante Comercial,Pleno,2026-04-05,CC-C04-D06,True
C04-E0018,C04,C04-D01,Desenvolvedor(a) Frontend,Especialista,2022-02-01,CC-C04-D01,True
C04-E0019,C04,C04-D01,Engenheiro(a) de Software,Senior,2026-02-08,CC-C04-D01,True
C04-E0020,C04,C04-D01,Desenvolvedor(a) Frontend,Pleno,2021-10-09,CC-C04-D01,True
C04-E0021,C04,C04-D06,Coordenador(a) de Vendas,Senior,2025-08-20,CC-C04-D06,True
C04-E0022,C04,C04-D03,Product Owner,Senior,2025-09-26,CC-C04-D03,True
C04-E0023,C04,C04-D01,Desenvolvedor(a) Backend,Pleno,2022-01-24,CC-C04-D01,True
C04-E0024,C04,C04-D10,Analista Financeiro,Senior,2022-07-21,CC-C04-D10,True
C04-E0025,C04,C04-D04,Engenheiro(a) de Testes,Especialista,2024-09-10,CC-C04-D04,True
C04-E0026,C04,C04-D01,Desenvolvedor(a) Full Stack,Senior,2021-09-11,CC-C04-D01,True
C04-E0027,C04,C04-D04,Analista de QA,Pleno,2025-04-13,CC-C04-D04,False
C04-E0028,C04,C04-D06,Coordenador(a) de Vendas,Pleno,2022-09-19,CC-C04-D06,False
C04-E0029,C04,C04-D01,Desenvolvedor(a) Full Stack,Pleno,2022-08-25,CC-C04-D01,True
C04-E0030,C04,C04-D01,Desenvolvedor(a) Frontend,Junior,2021-03-26,CC-C04-D01,True
C04-E0031,C04,C04-D08,Especialista em Atendimento,Senior,2022-07-29,CC-C04-D08,False
C04-E0032,C04,C04-D03,Product Manager,Senior,2025-10-05,CC-C04-D03,True
C04-E0033,C04,C04-D04,Engenheiro(a) de Testes,Junior,2026-01-11,CC-C04-D04,True
C04-E0034,C04,C04-D03,Product Manager,Senior,2021-09-05,CC-C04-D03,True
C04-E0035,C04,C04-D01,Desenvolvedor(a) Backend,Junior,2022-11-27,CC-C04-D01,True
