build_id,project_id,timestamp,status,duration,tests_executed,tests_failed
BLD-C01-P01-000319,C01-P01,2025-08-05 15:22:30,Falha,445,117,1
BLD-C01-P01-000320,C01-P01,2025-08-23 16:11:53,Sucesso,160,336,0
BLD-C01-P01-000321,C01-P01,2025-08-03 10:08:52,Sucesso,573,462,0
BLD-C01-P01-000322,C01-P01,2025-08-19 10:01:18,Sucesso,359,638,0
BLD-C01-P01-000323,C01-P01,2025-08-12 15:51:49,Sucesso,490,385,0
BLD-C01-P01-000324,C01-P01,2025-08-15 07:49:40,Sucesso,185,265,0
BLD-C01-P01-000325,C01-P01,2025-08-13 19:09:35,Sucesso,193,656,0
BLD-C01-P01-000326,C01-P01,2025-08-16 16:41:52,Sucesso,146,113,3
BLD-C01-P01-000327,C01-P01,2025-08-09 12:40:01,Sucesso,222,421,0
BLD-C01-P01-000328,C01-P01,2025-08-30 11:59:21,Sucesso,395,356,0
BLD-C01-P01-000329,C01-P01,2025-08-10 12:48:01,Sucesso,400,549,0
BLD-C01-P01-000330,C01-P01,2025-08-10 15:06:50,Sucesso,295,155,0
BLD-C01-P01-000331,C01-P01,2025-08-07 13:02:11,Falha,311,627,9
BLD-C01-P01-000332,C01-P01,2025-08-20 11:33:23,Sucesso,518,463,0
BLD-C01-P01-000333,C01-P01,2025-08-25 10:13:21,Sucesso,319,297,0
BLD-C01-P01-000334,C01-P01,2025-08-02 17:16:58,Sucesso,380,479,0
BLD-C01-P01-000335,C01-P01,2025-08-13 09:46:57,Falha,470,265,8
BLD-C01-P01-000336,C01-P01,2025-08-03 17:28:44,Falha,244,504,1
BLD-C01-P01-000337,C01-P01,2025-08-16 19:10:05,Sucesso,481,262,0
BLD-C01-P01-000338,C01-P01,2025-08-25 08:24:39,Sucesso,348,278,0
BLD-C01-P01-000339,C01-P01,2025-08-28 07:58:43,Sucesso,200,572,0
BLD-C01-P01-000340,C01-P01,2025-08-30 09:22:19,Sucesso,198,789,0
BLD-C01-P01-000341,C01-P01,2025-08-18 12:02:05,Sucesso,172,266,0
BLD-C01-P01-000342,C01-P01,2025-08-29 09:50:29,Falha,431,287,6
BLD-C01-P01-000343,C01-P01,2025-08-13 13:00:06,Sucesso,357,434,0
BLD-C01-P01-000344,C01-P01,2025-08-18 16:14:45,Sucesso,271,545,0
BLD-C01-P01-000345,C01-P01,2025-08-01 19:38:47,Sucesso,422,42,1
BLD-C01-P01-000346,C01-P01,2025-08-05 19:25:49,Sucesso,417,381,0
BLD-C01-P01-000347,C01-P01,2025-08-09 21:45:29,Sucesso,240,611,0
BLD-C01-P01-000348,C01-P01,2025-08-02 11:35:23,Falha,136,401,3
BLD-C01-P01-000349,C01-P01,2025-08-04 15:31:51,Sucesso,685,318,0
BLD-C01-P01-000350,C01-P01,2025-08-25 14:26:14,Sucesso,382,470,0
BLD-C01-P01-000351,C01-P01,2025-08-19 10:43:10,Sucesso,424,561,0
BLD-C01-P01-000352,C01-P01,2025-08-29 09:13:03,Sucesso,145,651,0
BLD-C01-P01-000353,C01-P01,2025-08-23 11:46:24,Sucesso,370,488,0
BLD-C01-P01-000354,C01-P01,2025-08-06 11:21:03,Sucesso,760,310,0
BLD-C01-P01-000355,C01-P01,2025-08-26 19:54:21,Sucesso,616,298,0
BLD-C01-P01-000356,C01-P01,2025-08-20 13:36:34,Sucesso,168,531,0
BLD-C01-P01-000357,C01-P01,2025-08-10 09:23:46,Sucesso,226,558,0
BLD-C01-P01-000358,C01-P01,2025-08-06 11:16:32,Sucesso,279,390,0
BLD-C01-P01-000359,C01-P01,2025-08-31 10:46:16,Falha,118,10,10
BLD-C01-P01-000360,C01-P01,2025-08-14 16:13:28,Sucesso,340,490,0
BLD-C01-P01-000361,C01-P01,2025-08-31 18:49:32,Sucesso,361,290,0
BLD-C01-P01-000362,C01-P01,2025-08-04 16:51:53,Sucesso,227,580,0
BLD-C01-P01-000363,C01-P01,2025-08-01 20:36:29,Falha,413,502,14
BLD-C01-P01-000364,C01-P01,2025-08-06 13:10:57,Sucesso,337,279,0
BLD-C01-P01-000365,C01-P01,2025-08-14 17:27:56,Sucesso,406,177,0
BLD-C01-P01-000366,C01-P01,2025-08-19 18:17:28,Falha,446,351,5
BLD-C01-P01-000367,C01-P01,2025-08-14 17:50:54,Sucesso,261,448,0
BLD-C01-P01-000368,C01-P01,2025-08-22 20:54:50,Sucesso,391,255,0
BLD-C01-P01-000369,C01-P01,2025-08-02 09:02:34,Sucesso,317,472,1
BLD-C01-P01-000370,C01-P01,2025-08-24 12:12:25,Sucesso,407,403,0
BLD-C01-P01-000371,C01-P01,2025-08-05 15:11:10,Sucesso,308,472,0
BLD-C01-P01-000372,C01-P01,2025-08-08 20:29:13,Sucesso,577,18,0
BLD-C01-P01-000373,C01-P01,2025-08-19 18:04:10,Sucesso,330,345,2
BLD-C01-P01-000374,C01-P01,2025-08-24 07:14:56,Sucesso,152,643,0
BLD-C01-P01-000375,C01-P01,2025-08-14 16:46:54,Sucesso,250,261,0
BLD-C01-P01-000376,C01-P01,2025-08-26 19:21:17,Sucesso,471,554,0
BLD-C01-P01-000377,C01-P01,2025-08-25 15:31:29,Sucesso,396,340,0
BLD-C01-P01-000378,C01-P01,2025-08-26 19:28:34,Sucesso,473,142,0
BLD-C01-P01-000379,C01-P01,2025-08-14 07:33:39,Sucesso,20,433,0
BLD-C01-P01-000380,C01-P01,2025-08-06 08:11:45,Sucesso,304,469,0
BLD-C01-P01-000381,C01-P01,2025-08-23 09:30:14,Sucesso,543,10,0
BLD-C01-P01-000382,C01-P01,2025-08-25 16:34:55,Sucesso,469,28,0
BLD-C01-P01-000383,C01-P01,2025-08-06 09:55:36,Sucesso,477,158,0
BLD-C01-P01-000384,C01-P01,2025-08-14 14:57:30,Sucesso,284,10,0
BLD-C01-P01-000385,C01-P01,2025-08-30 17:43:24,Falha,422,351,6
BLD-C01-P01-000386,C01-P01,2025-08-24 08:46:21,Falha,459,368,1
BLD-C01-P01-000387,C01-P01,2025-08-07 09:45:06,Sucesso,251,630,0
BLD-C01-P01-000388,C01-P01,2025-08-29 07:39:51,Sucesso,517,618,0
BLD-C01-P01-000389,C01-P01,2025-08-22 08:57:03,Falha,212,433,16
BLD-C01-P01-000390,C01-P01,2025-08-02 09:07:11,Sucesso,359,676,0
BLD-C01-P01-000391,C01-P01,2025-08-06 21:25:07,Sucesso,421,616,0
BLD-C01-P01-000392,C01-P01,2025-08-02 19:38:00,Sucesso,584,256,0
BLD-C01-P01-000393,C01-P01,2025-08-29 17:08:39,Sucesso,528,311,0
BLD-C01-P01-000394,C01-P01,2025-08-14 20:10:52,Sucesso,278,418,0
BLD-C01-P01-000395,C01-P01,2025-08-02 12:48:39,Sucesso,321,604,0
BLD-C01-P01-000396,C01-P01,2025-08-16 18:55:13,Sucesso,419,475,0
BLD-C01-P01-000397,C01-P01,2025-08-17 16:43:50,Sucesso,117,601,0
BLD-C01-P01-000398,C01-P01,2025-08-09 09:25:00,Sucesso,588,414,0
BLD-C01-P01-000399,C01-P01,2025-08-17 14:16:13,Falha,506,555,6
BLD-C01-P01-000400,C01-P01,2025-08-07 20:00:09,Sucesso,391,588,0
BLD-C01-P01-000401,C01-P01,2025-08-16 13:07:26,Falha,344,97,9
BLD-C01-P01-000402,C01-P01,2025-08-14 10:11:24,Sucesso,454,320,0
BLD-C01-P01-000403,C01-P01,2025-08-25 07:53:47,Sucesso,306,354,0
BLD-C01-P01-000404,C01-P01,2025-08-28 19:53:28,Sucesso,401,10,0
BLD-C01-P01-000405,C01-P01,2025-08-12 12:31:12,Falha,698,277,5
BLD-C01-P01-000406,C01-P01,2025-08-07 20:10:48,Sucesso,755,10,0
BLD-C01-P01-000407,C01-P01,2025-08-09 13:16:47,Sucesso,182,162,0
BLD-C01-P01-000408,C01-P01,2025-08-10 19:53:28,Sucesso,48,492,0
BLD-C01-P01-000409,C01-P01,2025-08-20 21:43:38,Sucesso,181,700,0
BLD-C01-P01-000410,C01-P01,2025-08-01 21:24:53,Sucesso,337,302,0
BLD-C01-P01-000411,C01-P01,2025-08-03 11:03:55,Sucesso,108,206,0
BLD-C01-P01-000412,C01-P01,2025-08-23 15:33:05,Sucesso,663,470,1
BLD-C01-P01-000413,C01-P01,2025-08-25 17:26:31,Sucesso,567,377,0
BLD-C01-P01-000414,C01-P01,2025-08-07 12:50:16,Sucesso,569,466,0
BLD-C01-P01-000415,C01-P01,2025-08-04 10:15:54,Sucesso,480,462,0
BLD-C01-P01-000416,C01-P01,2025-08-14 17:33:16,Sucesso,146,297,0
BLD-C01-P01-000417,C01-P01,2025-08-05 10:47:12,Falha,488,252,9
BLD-C01-P01-000418,C01-P01,2025-08-31 16:00:00,Sucesso,227,294,0
BLD-C01-P01-000419,C01-P01,2025-08-03 13:37:45,Sucesso,353,703,0
BLD-C01-P01-000420,C01-P01,2025-08-07 20:21:28,Falha,379,240,7
BLD-C01-P01-000421,C01-P01,2025-08-01 18:37:15,Sucesso,148,436,0
BLD-C01-P01-000422,C01-P01,2025-08-11 21:46:53,Sucesso,268,170,0
BLD-C01-P01-000423,C01-P01,2025-08-24 19:13:25,Falha,373,516,11
BLD-C01-P01-000424,C01-P01,2025-08-12 12:58:21,Sucesso,418,238,0
BLD-C01-P01-000425,C01-P01,2025-08-26 12:41:48,Sucesso,242,208,0
BLD-C01-P01-000426,C01-P01,2025-08-29 17:56:37,Sucesso,20,602,1
BLD-C01-P01-000427,C01-P01,2025-08-25 15:54:41,Sucesso,276,312,0
BLD-C01-P01-000428,C01-P01,2025-08-08 21:10:16,Falha,337,491,7
BLD-C01-P01-000429,C01-P01,2025-08-01 07:37:48,Sucesso,404,127,0
BLD-C01-P01-000430,C01-P01,2025-08-20 07:27:50,Sucesso,62,731,0
BLD-C01-P01-000431,C01-P01,2025-08-31 11:54:27,Sucesso,153,368,0
BLD-C01-P01-000432,C01-P01,2025-08-28 19:47:36,Sucesso,573,52,1
BLD-C01-P01-000433,C01-P01,2025-08-24 21:27:41,Sucesso,490,781,0
BLD-C01-P01-000434,C01-P01,2025-08-17 08:37:27,Sucesso,240,446,0
BLD-C01-P01-000435,C01-P01,2025-08-24 19:30:20,Falha,179,679,5
BLD-C01-P01-000436,C01-P01,2025-08-30 12:41:42,Sucesso,195,234,0
BLD-C01-P01-000437,C01-P01,2025-08-25 19:44:05,Sucesso,390,563,0
BLD-C01-P01-000438,C01-P01,2025-08-14 14:38:03,Sucesso,372,233,0
BLD-C01-P01-000439,C01-P01,2025-08-02 13:58:24,Sucesso,244,244,0
BLD-C01-P01-000440,C01-P01,2025-08-05 13:30:54,Sucesso,536,277,0
BLD-C01-P01-000441,C01-P01,2025-08-23 18:09:14,Sucesso,577,361,0
BLD-C01-P01-000442,C01-P01,2025-08-13 21:04:57,Falha,531,420,15
BLD-C01-P01-000443,C01-P01,2025-08-26 10:56:06,Sucesso,630,507,0
BLD-C01-P01-000444,C01-P01,2025-08-04 18:55:55,Sucesso,628,177,0
BLD-C01-P01-000445,C01-P01,2025-08-20 20:42:09,Sucesso,161,387,0
BLD-C01-P01-000446,C01-P01,2025-08-11 17:36:31,Sucesso,405,511,0
BLD-C01-P01-000447,C01-P01,2025-08-05 13:40:46,Sucesso,284,458,0
BLD-C01-P01-000448,C01-P01,2025-08-29 15:21:01,Sucesso,635,427,0
BLD-C01-P01-000449,C01-P01,2025-08-04 12:01:46,Sucesso,606,472,0
BLD-C01-P01-000450,C01-P01,2025-09-01 09:07:42,Sucesso,297,210,0
BLD-C01-P01-000451,C01-P01,2025-09-02 12:44:27,Sucesso,540,405,0
BLD-C01-P01-000452,C01-P01,2025-09-27 11:06:02,Sucesso,124,257,0
BLD-C01-P01-000453,C01-P01,2025-09-27 16:25:39,Sucesso,337,376,0
BLD-C01-P01-000454,C01-P01,2025-09-16 19:37:09,Sucesso,312,431,0
BLD-C01-P01-000455,C01-P01,2025-09-22 16:35:20,Sucesso,406,573,0
BLD-C01-P01-000456,C01-P01,2025-09-27 19:18:32,Falha,269,453,5
BLD-C01-P01-000457,C01-P01,2025-09-20 09:00:05,Sucesso,446,372,0
BLD-C01-P01-000458,C01-P01,2025-09-22 08:24:35,Sucesso,356,434,0
BLD-C01-P01-000459,C01-P01,2025-09-17 08:07:31,Sucesso,286,605,0
BLD-C01-P01-000460,C01-P01,2025-09-13 14:57:57,Sucesso,445,133,0
BLD-C01-P01-000461,C01-P01,2025-09-26 17:45:56,Falha,482,290,1
BLD-C01-P01-000462,C01-P01,2025-09-06 10:16:27,Falha,160,551,4
BLD-C01-P01-000463,C01-P01,2025-09-20 13:43:32,Sucesso,199,221,0
BLD-C01-P01-000464,C01-P01,2025-09-06 10:36:02,Sucesso,462,107,0
BLD-C01-P01-000465,C01-P01,2025-09-11 07:48:57,Sucesso,194,139,0
BLD-C01-P01-000466,C01-P01,2025-09-17 20:43:38,Sucesso,252,74,0
BLD-C01-P01-000467,C01-P01,2025-09-13 09:45:09,Sucesso,384,559,0
BLD-C01-P01-000468,C01-P01,2025-09-03 16:34:59,Sucesso,343,252,0
BLD-C01-P01-000469,C01-P01,2025-09-13 11:27:28,Sucesso,405,382,0
BLD-C01-P01-000470,C01-P01,2025-09-11 19:35:03,Falha,300,300,1
BLD-C01-P01-000471,C01-P01,2025-09-26 21:00:23,Sucesso,22,269,0
BLD-C01-P01-000472,C01-P01,2025-09-08 07:03:37,Sucesso,562,251,0
BLD-C01-P01-000473,C01-P01,2025-09-19 10:08:09,Falha,293,771,8
BLD-C01-P01-000474,C01-P01,2025-09-26 12:57:00,Sucesso,204,423,0
BLD-C01-P01-000475,C01-P01,2025-09-14 07:36:20,Sucesso,409,582,0
BLD-C01-P01-000476,C01-P01,2025-09-26 19:21:36,Sucesso,407,452,0
BLD-C01-P01-000477,C01-P01,2025-09-02 15:52:04,Sucesso,273,386,0
BLD-C01-P01-000478,C01-P01,2025-09-18 14:32:24,Falha,186,509,12
BLD-C01-P01-000479,C01-P01,2025-09-29 09:18:09,Sucesso,468,401,0
BLD-C01-P01-000480,C01-P01,2025-09-28 11:09:59,Sucesso,152,317,0
BLD-C01-P01-000481,C01-P01,2025-09-03 08:17:47,Sucesso,229,514,0
BLD-C01-P01-000482,C01-P01,2025-09-13 15:35:50,Sucesso,345,450,0
BLD-C01-P01-000483,C01-P01,2025-09-24 21:01:48,Sucesso,284,136,0
BLD-C01-P01-000484,C01-P01,2025-09-08 11:03:54,Sucesso,461,777,0
BLD-C01-P01-000485,C01-P01,2025-09-21 21:48:30,Sucesso,205,397,0
BLD-C01-P01-000486,C01-P01,2025-09-23 14:25:14,Sucesso,435,270,0
BLD-C01-P01-000487,C01-P01,2025-09-07 17:26:34,Sucesso,636,390,0
BLD-C01-P01-000488,C01-P01,2025-09-29 15:32:43,Sucesso,513,794,0
BLD-C01-P01-000489,C01-P01,2025-09-14 16:39:58,Sucesso,252,295,0
BLD-C01-P01-000490,C01-P01,2025-09-23 11:43:57,Sucesso,214,479,0
BLD-C01-P01-000491,C01-P01,2025-09-21 14:57:37,Sucesso,390,161,2
BLD-C01-P01-000492,C01-P01,2025-09-25 20:26:09,Sucesso,330,89,0
BLD-C01-P01-000493,C01-P01,2025-09-28 08:45:30,Sucesso,386,240,0
BLD-C01-P01-000494,C01-P01,2025-09-28 08:24:26,Sucesso,20,425,0
BLD-C01-P01-000495,C01-P01,2025-09-29 14:29:25,Falha,126,385,1
BLD-C01-P01-000496,C01-P01,2025-09-24 07:25:44,Falha,576,123,2
BLD-C01-P01-000497,C01-P01,2025-09-28 07:56:30,Falha,25,415,6
BLD-C01-P01-000498,C01-P01,2025-09-22 13:06:00,Sucesso,237,10,0
BLD-C01-P01-000499,C01-P01,2025-09-20 17:15:03,Sucesso,208,317,0
BLD-C01-P01-000500,C01-P01,2025-09-13 10:58:59,Sucesso,282,381,0
BLD-C01-P01-000501,C01-P01,2025-09-04 17:12:14,Falha,734,102,1
BLD-C01-P01-000502,C01-P01,2025-09-13 08:16:30,Sucesso,279,561,0
BLD-C01-P01-000503,C01-P01,2025-09-25 09:35:52,Sucesso,478,442,0
BLD-C01-P01-000504,C01-P01,2025-09-03 14:10:52,Sucesso,326,375,0
BLD-C01-P01-000505,C01-P01,2025-09-29 18:55:53,Falha,402,601,5
BLD-C01-P01-000506,C01-P01,2025-09-20 08:21:10,Sucesso,280,458,0
BLD-C01-P01-000507,C01-P01,2025-09-17 19:35:43,Falha,376,409,3
BLD-C01-P01-000508,C01-P01,2025-09-25 07:31:14,Sucesso,114,386,0
BLD-C01-P01-000509,C01-P01,2025-09-16 17:48:03,Sucesso,374,595,0
BLD-C01-P01-000510,C01-P01,2025-09-27 17:41:20,Sucesso,453,182,0
BLD-C01-P01-000511,C01-P01,2025-09-24 15:17:19,Sucesso,347,438,0
BLD-C01-P01-000512,C01-P01,2025-09-21 12:11:34,Sucesso,451,484,0
BLD-C01-P01-000513,C01-P01,2025-09-09 19:26:55,Sucesso,268,458,0
BLD-C01-P01-000514,C01-P01,2025-09-22 13:29:55,Sucesso,471,719,1
BLD-C01-P01-000515,C01-P01,2025-09-03 18:13:51,Sucesso,482,492,0
BLD-C01-P01-000516,C01-P01,2025-09-03 08:57:21,Sucesso,154,686,0
BLD-C01-P01-000517,C01-P01,2025-09-08 12:38:04,Sucesso,448,722,0
BLD-C01-P01-000518,C01-P01,2025-09-04 07:16:35,Falha,419,592,6
BLD-C01-P01-000519,C01-P01,2025-09-18 18:41:14,Sucesso,300,558,0
BLD-C01-P01-000520,C01-P01,2025-09-22 15:50:54,Falha,164,505,4
BLD-C01-P01-000521,C01-P01,2025-09-24 16:42:29,Falha,423,357,2
BLD-C01-P01-000522,C01-P01,2025-09-28 21:22:57,Sucesso,146,297,0
BLD-C01-P01-000523,C01-P01,2025-09-28 17:37:13,Sucesso,570,442,0
BLD-C01-P01-000524,C01-P01,2025-09-12 17:43:00,Sucesso,567,275,0
BLD-C01-P01-000525,C01-P01,2025-09-12 07:45:40,Sucesso,470,198,0
BLD-C01-P01-000526,C01-P01,2025-09-14 15:29:41,Sucesso,532,432,0
BLD-C01-P01-000527,C01-P01,2025-09-14 16:39:24,Sucesso,413,629,0
BLD-C01-P01-000528,C01-P01,2025-09-30 08:21:45,Sucesso,463,475,0
BLD-C01-P01-000529,C01-P01,2025-09-18 21:20:33,Sucesso,123,304,0
BLD-C01-P01-000530,C01-P01,2025-09-13 15:50:53,Sucesso,334,277,0
BLD-C01-P01-000531,C01-P01,2025-09-01 07:57:54,Falha,336,513,6
BLD-C01-P01-000532,C01-P01,2025-09-09 18:58:41,Falha,178,392,9
BLD-C01-P01-000533,C01-P01,2025-09-29 08:58:37,Sucesso,342,615,0
BLD-C01-P01-000534,C01-P01,2025-09-25 21:25:56,Falha,261,495,6
BLD-C01-P01-000535,C01-P01,2025-09-03 15:45:09,Sucesso,427,620,0
BLD-C01-P01-000536,C01-P01,2025-09-26 09:30:18,Sucesso,207,10,0
BLD-C01-P01-000537,C01-P01,2025-09-30 13:32:36,Sucesso,625,691,0
BLD-C01-P01-000538,C01-P01,2025-09-24 19:14:26,Sucesso,201,413,0
BLD-C01-P01-000539,C01-P01,2025-09-01 07:32:43,Sucesso,377,165,0
BLD-C01-P01-000540,C01-P01,2025-09-21 09:35:24,Sucesso,172,149,0
BLD-C01-P01-000541,C01-P01,2025-09-07 16:59:00,Falha,92,288,5
BLD-C01-P01-000542,C01-P01,2025-09-01 21:34:31,Sucesso,422,359,0
BLD-C01-P01-000543,C01-P01,2025-09-12 19:17:48,Sucesso,477,652,1
BLD-C01-P01-000544,C01-P01,2025-09-28 10:12:43,Falha,641,178,5
BLD-C01-P01-000545,C01-P01,2025-09-11 14:22:42,Sucesso,507,71,0
BLD-C01-P01-000546,C01-P01,2025-09-19 14:49:06,Sucesso,283,388,0
BLD-C01-P01-000547,C01-P01,2025-09-16 15:10:52,Sucesso,396,539,0
BLD-C01-P01-000548,C01-P01,2025-09-19 19:46:11,Sucesso,521,241,0
BLD-C01-P01-000549,C01-P01,2025-09-19 20:13:48,Falha,276,424,2
BLD-C01-P01-000550,C01-P01,2025-09-26 07:53:17,Sucesso,373,462,0
BLD-C01-P01-000551,C01-P01,2025-09-19 21:57:29,Sucesso,570,204,0
BLD-C01-P01-000552,C01-P01,2025-09-22 07:35:26,Sucesso,110,506,0
BLD-C01-P01-000553,C01-P01,2025-09-16 15:36:24,Falha,20,597,9
BLD-C01-P01-000554,C01-P01,2025-09-08 12:32:25,Sucesso,407,385,0
BLD-C01-P01-000555,C01-P01,2025-09-14 13:38:40,Sucesso,409,453,0
BLD-C01-P01-000556,C01-P01,2025-09-20 09:28:08,Falha,145,565,3
BLD-C01-P01-000557,C01-P01,2025-09-05 07:01:48,Sucesso,234,390,0
BLD-C01-P01-000558,C01-P01,2025-09-20 21:40:06,Sucesso,373,491,0
BLD-C01-P01-000559,C01-P01,2025-09-30 18:32:19,Sucesso,390,500,0
BLD-C01-P01-000560,C01-P01,2025-09-08 13:54:08,Sucesso,143,576,0
BLD-C01-P01-000561,C01-P01,2025-09-24 17:34:40,Sucesso,264,137,0
BLD-C01-P01-000562,C01-P01,2025-09-27 19:27:41,Sucesso,142,354,0
BLD-C01-P01-000563,C01-P01,2025-09-25 16:10:23,Sucesso,114,343,0
BLD-C01-P01-000564,C01-P01,2025-09-14 21:57:01,Sucesso,153,107,0
BLD-C01-P01-000565,C01-P01,2025-09-11 20:16:16,Sucesso,519,404,0
BLD-C01-P01-000566,C01-P01,2025-09-18 18:03:16,Sucesso,229,256,0
BLD-C01-P01-000567,C01-P01,2025-09-11 09:29:55,Sucesso,131,595,0
BLD-C01-P01-000568,C01-P01,2025-09-13 09:38:08,Sucesso,143,306,0
BLD-C01-P01-000569,C01-P01,2025-09-07 08:44:09,Sucesso,250,349,0
BLD-C01-P01-000570,C01-P01,2025-09-27 09:01:21,Sucesso,432,647,0
BLD-C01-P01-000571,C01-P01,2025-09-18 07:43:22,Sucesso,250,441,0
BLD-C01-P01-000572,C01-P01,2025-09-11 19:04:05,Sucesso,194,174,0
BLD-C01-P01-000573,C01-P01,2025-09-30 13:18:52,Sucesso,312,569,0
BLD-C01-P01-000574,C01-P01,2025-09-01 14:23:30,Sucesso,485,777,0
BLD-C01-P01-000575,C01-P01,2025-09-04 10:38:27,Sucesso,331,342,1
BLD-C01-P01-000576,C01-P01,2025-09-05 08:28:20,Sucesso,291,17,0
BLD-C01-P01-000577,C01-P01,2025-09-29 19:06:55,Sucesso,548,286,0
BLD-C01-P01-000578,C01-P01,2025-09-04 12:52:26,Sucesso,340,573,0
BLD-C01-P01-000579,C01-P01,2025-09-06 08:35:47,Sucesso,106,377,0
BLD-C01-P01-000580,C01-P01,2025-09-24 18:13:01,Sucesso,75,693,0
BLD-C01-P01-000581,C01-P01,2025-09-04 20:46:02,Falha,250,466,4
BLD-C01-P01-000582,C01-P01,2025-09-08 21:07:26,Sucesso,308,159,0
BLD-C01-P01-000583,C01-P01,2025-09-07 18:23:54,Sucesso,159,296,0
BLD-C01-P01-000584,C01-P01,2025-09-29 11:52:26,Sucesso,304,412,0
BLD-C01-P01-000585,C01-P01,2025-09-03 12:34:30,Sucesso,253,10,0
BLD-C01-P01-000586,C01-P01,2025-09-16 13:12:02,Sucesso,115,636,0
BLD-C01-P01-000587,C01-P01,2025-09-23 17:46:07,Sucesso,172,317,0
BLD-C01-P01-000588,C01-P01,2025-09-19 11:11:43,Sucesso,364,352,0
BLD-C01-P01-000589,C01-P01,2025-09-17 09:05:45,Falha,58,782,1
BLD-C01-P01-000590,C01-P01,2025-09-19 12:20:22,Falha,631,153,5
BLD-C01-P01-000591,C01-P01,2025-09-05 14:04:40,Sucesso,376,532,0
BLD-C01-P01-000592,C01-P01,2025-09-28 08:16:32,Sucesso,541,172,0
BLD-C01-P01-000593,C01-P01,2025-09-10 10:37:51,Sucesso,147,470,0
BLD-C01-P01-000594,C01-P01,2025-09-16 15:08:23,Sucesso,484,806,2
BLD-C01-P01-000595,C01-P01,2025-09-24 17:23:15,Sucesso,637,403,0
BLD-C01-P01-000596,C01-P01,2025-09-03 12:44:15,Sucesso,292,325,0
BLD-C01-P01-000597,C01-P01,2025-09-22 17:36:18,Sucesso,168,536,0
BLD-C01-P01-000598,C01-P01,2025-09-03 19:45:36,Sucesso,211,321,0
BLD-C01-P01-000599,C01-P01,2025-09-21 08:13:57,Sucesso,339,372,0
BLD-C01-P01-000600,C01-P01,2025-09-04 12:26:59,Falha,479,132,3
BLD-C01-P01-000601,C01-P01,2025-09-05 12:43:34,Sucesso,522,410,0
BLD-C01-P01-000602,C01-P01,2025-09-27 09:32:41,Sucesso,334,336,0
BLD-C01-P01-000603,C01-P01,2025-09-12 21:31:20,Sucesso,451,479,0
BLD-C01-P01-000604,C01-P01,2025-09-03 12:48:39,Sucesso,126,133,2
BLD-C01-P01-000605,C01-P01,2025-09-29 08:04:46,Sucesso,518,295,0
BLD-C01-P01-000606,C01-P01,2025-09-08 17:59:01,Sucesso,360,275,0
BLD-C01-P01-000607,C01-P01,2025-09-08 19:06:13,Sucesso,302,61,0
BLD-C01-P01-000608,C01-P01,2025-09-14 09:25:32,Sucesso,396,581,0
BLD-C01-P01-000609,C01-P01,2025-09-14 17:33:29,Sucesso,235,297,0
BLD-C01-P01-000610,C01-P01,2025-09-11 13:38:09,Sucesso,108,327,0
BLD-C01-P01-000611,C01-P01,2025-09-16 17:07:50,Sucesso,454,516,0
BLD-C01-P01-000612,C01-P01,2025-09-13 10:25:47,Sucesso,447,358,0
BLD-C01-P01-000613,C01-P01,2025-09-10 18:47:48,Sucesso,211,618,0
BLD-C01-P01-000614,C01-P01,2025-10-02 10:40:22,Sucesso,423,671,0
BLD-C01-P01-000615,C01-P01,2025-10-24 11:43:39,Sucesso,438,635,0
BLD-C01-P01-000616,C01-P01,2025-10-12 12:31:06,Sucesso,552,299,0
BLD-C01-P01-000617,C01-P01,2025-10-19 07:16:16,Sucesso,284,615,0
BLD-C01-P01-000618,C01-P01,2025-10-01 21:25:20,Sucesso,179,625,0
BLD-C01-P01-000619,C01-P01,2025-10-06 18:04:54,Sucesso,432,622,0
BLD-C01-P01-000620,C01-P01,2025-10-10 11:17:21,Sucesso,117,490,0
BLD-C01-P01-000621,C01-P01,2025-10-07 09:46:09,Sucesso,139,302,0
BLD-C01-P01-000622,C01-P01,2025-10-23 19:45:04,Sucesso,246,506,0
BLD-C01-P01-000623,C01-P01,2025-10-27 09:04:16,Sucesso,563,487,0
BLD-C01-P01-000624,C01-P01,2025-10-10 15:00:54,Falha,537,439,11
BLD-C01-P01-000625,C01-P01,2025-10-26 17:51:36,Sucesso,157,224,0
BLD-C01-P01-000626,C01-P01,2025-10-27 17:08:43,Sucesso,320,696,0
BLD-C01-P01-000627,C01-P01,2025-10-03 13:08:12,Falha,487,226,3
BLD-C01-P01-000628,C01-P01,2025-10-31 16:47:26,Sucesso,523,517,0
BLD-C01-P01-000629,C01-P01,2025-10-20 08:50:28,Sucesso,320,67,0
BLD-C01-P01-000630,C01-P01,2025-10-22 13:21:31,Sucesso,366,462,0
BLD-C01-P01-000631,C01-P01,2025-10-18 16:42:18,Sucesso,507,475,0
BLD-C01-P01-000632,C01-P01,2025-10-06 14:13:43,Sucesso,283,205,1
BLD-C01-P01-000633,C01-P01,2025-10-21 08:47:10,Sucesso,266,263,0
BLD-C01-P01-000634,C01-P01,2025-10-16 07:51:10,Sucesso,192,56,0
BLD-C01-P01-000635,C01-P01,2025-10-11 12:46:29,Sucesso,416,424,0
BLD-C01-P01-000636,C01-P01,2025-10-22 08:05:38,Sucesso,565,160,0
BLD-C01-P01-000637,C01-P01,2025-10-01 12:47:47,Sucesso,354,517,0
