billing_id,company_id,billing_month,provider,ai_tool_id,model_id,cost_center,usage_quantity,total_cost,currency
B000321,C01,2026-03,Google Cloud,T12,M18,CC-C01-D04,202297,0.18,USD
B000322,C01,2026-03,Google Cloud,T12,M18,CC-C01-D05,3088812,3.25,USD
B000323,C01,2026-03,Google Cloud,T12,M18,CC-C01-D06,1167435,1.2,USD
B000324,C01,2026-03,Google Cloud,T12,M18,CC-C01-D08,385696,0.37,USD
B000325,C01,2026-03,Google Cloud,T12,M18,CC-C01-D10,300863,0.38,USD
B000326,C01,2026-03,OpenAI,T13,M19,CC-C01-D01,1928772,22.58,USD
B000327,C01,2026-03,OpenAI,T13,M19,CC-C01-D02,1252804,14.49,USD
B000328,C01,2026-03,OpenAI,T13,M19,CC-C01-D03,1697123,17.31,USD
B000329,C01,2026-03,OpenAI,T13,M19,CC-C01-D04,483906,4.84,USD
B000330,C01,2026-03,OpenAI,T13,M19,CC-C01-D05,10610345,101.44,USD
B000331,C01,2026-03,OpenAI,T13,M19,CC-C01-D06,1808228,16.27,USD
B000332,C01,2026-03,OpenAI,T13,M19,CC-C01-D07,606613,5.89,USD
B000333,C01,2026-03,OpenAI,T13,M19,CC-C01-D08,1344864,11.93,USD
B000334,C01,2026-03,OpenAI,T13,M19,CC-C01-D09,398709,3.03,USD
B000335,C01,2026-03,OpenAI,T13,M19,,274072,2.98,USD
B000336,C01,2026-03,OpenAI,T13,M20,CC-C01-D01,782891,0.2,USD
B000337,C01,2026-03,OpenAI,T13,M20,CC-C01-D02,184482,0.04,USD
B000338,C01,2026-03,OpenAI,T13,M20,CC-C01-D03,99431,0.04,USD
B000339,C01,2026-03,OpenAI,T13,M20,CC-C01-D04,632670,0.23,USD
B000340,C01,2026-03,OpenAI,T13,M20,CC-C01-D05,7343124,2.82,USD
B000341,C01,2026-03,OpenAI,T13,M20,CC-C01-D06,1009043,0.41,USD
B000342,C01,2026-03,OpenAI,T13,M20,CC-C01-D07,550234,0.2,USD
B000343,C01,2026-03,OpenAI,T13,M20,CC-C01-D08,1638414,0.69,USD
B000344,C01,2026-03,OpenAI,T13,M20,CC-C01-D09,345208,0.15,USD
B000345,C01,2026-03,OpenAI,T13,M20,CC-C01-D10,426455,0.24,USD
B000346,C01,2026-03,OpenAI,T13,M21,CC-C01-D01,1655725,1.57,USD
B000347,C01,2026-03,OpenAI,T13,M21,CC-C01-D05,1689414,1.78,USD
B000348,C01,2026-03,OpenAI,T13,M21,CC-C01-D06,1469892,1.22,USD
B000349,C01,2026-03,OpenAI,T13,M21,CC-C01-D07,177528,0.21,USD
B000350,C01,2026-03,OpenAI,T13,M21,,223035,0.18,USD
B000351,C01,2026-04,Google Cloud,T12,M17,CC-C01-D01,2051580,6.93,USD
B000352,C01,2026-04,Google Cloud,T12,M17,CC-C01-D03,212839,0.84,USD
B000353,C01,2026-04,Google Cloud,T12,M17,CC-C01-D04,251831,0.91,USD
B000354,C01,2026-04,Google Cloud,T12,M17,CC-C01-D05,7554678,23.0,USD
B000355,C01,2026-04,Google Cloud,T12,M17,CC-C01-D06,913408,2.26,USD
B000356,C01,2026-04,Google Cloud,T12,M17,CC-C01-D08,1061766,2.68,USD
B000357,C01,2026-04,Google Cloud,T12,M17,CC-C01-D09,134900,0.38,USD
B000358,C01,2026-04,Google Cloud,T12,M17,,342395,0.89,USD
B000359,C01,2026-04,Google Cloud,T12,M18,CC-C01-D01,1013664,1.0,USD
B000360,C01,2026-04,Google Cloud,T12,M18,CC-C01-D04,262397,0.15,USD
B000361,C01,2026-04,Google Cloud,T12,M18,CC-C01-D05,3820589,3.73,USD
B000362,C01,2026-04,Google Cloud,T12,M18,CC-C01-D06,937564,0.85,USD
B000363,C01,2026-04,Google Cloud,T12,M18,CC-C01-D07,463830,0.63,USD
B000364,C01,2026-04,Google Cloud,T12,M18,CC-C01-D08,909910,0.74,USD
B000365,C01,2026-04,Google Cloud,T12,M18,CC-C01-D09,60113,0.06,USD
B000366,C01,2026-04,Google Cloud,T12,M18,CC-C01-D10,111746,0.15,USD
B000367,C01,2026-04,OpenAI,T13,M19,CC-C01-D01,1201759,11.92,USD
B000368,C01,2026-04,OpenAI,T13,M19,CC-C01-D02,568613,6.44,USD
B000369,C01,2026-04,OpenAI,T13,M19,CC-C01-D03,1211988,10.91,USD
B000370,C01,2026-04,OpenAI,T13,M19,CC-C01-D04,352585,4.07,USD
B000371,C01,2026-04,OpenAI,T13,M19,CC-C01-D05,10171529,105.37,USD
B000372,C01,2026-04,OpenAI,T13,M19,CC-C01-D06,851208,8.21,USD
B000373,C01,2026-04,OpenAI,T13,M19,CC-C01-D07,1020806,12.02,USD
B000374,C01,2026-04,OpenAI,T13,M19,CC-C01-D08,159472,1.28,USD
B000375,C01,2026-04,OpenAI,T13,M19,CC-C01-D10,113505,0.89,USD
B000376,C01,2026-04,OpenAI,T13,M19,,72321,0.66,USD
B000377,C01,2026-04,OpenAI,T13,M20,CC-C01-D01,1357263,0.53,USD
B000378,C01,2026-04,OpenAI,T13,M20,CC-C01-D02,44263,0.01,USD
B000379,C01,2026-04,OpenAI,T13,M20,CC-C01-D04,273087,0.1,USD
B000380,C01,2026-04,OpenAI,T13,M20,CC-C01-D05,5470980,1.94,USD
B000381,C01,2026-04,OpenAI,T13,M20,CC-C01-D06,553702,0.27,USD
B000382,C01,2026-04,OpenAI,T13,M20,CC-C01-D08,1306693,0.54,USD
B000383,C01,2026-04,OpenAI,T13,M20,CC-C01-D09,218807,0.1,USD
B000384,C01,2026-04,OpenAI,T13,M20,,77554,0.03,USD
B000385,C01,2026-04,OpenAI,T13,M21,CC-C01-D01,451547,0.37,USD
B000386,C01,2026-04,OpenAI,T13,M21,CC-C01-D02,661627,0.68,USD
B000387,C01,2026-04,OpenAI,T13,M21,CC-C01-D05,3118650,3.29,USD
B000388,C01,2026-04,OpenAI,T13,M21,CC-C01-D06,741702,0.68,USD
B000389,C01,2026-04,OpenAI,T13,M21,CC-C01-D08,397227,0.52,USD
B000390,C01,2026-05,Google Cloud,T12,M17,CC-C01-D01,442312,1.39,USD
B000391,C01,2026-05,Google Cloud,T12,M17,CC-C01-D03,330683,1.27,USD
B000392,C01,2026-05,Google Cloud,T12,M17,CC-C01-D04,276601,0.65,USD
B000393,C01,2026-05,Google Cloud,T12,M17,CC-C01-D05,8292872,25.33,USD
B000394,C01,2026-05,Google Cloud,T12,M17,CC-C01-D06,1489920,3.6,USD
B000395,C01,2026-05,Google Cloud,T12,M17,CC-C01-D08,2332640,6.69,USD
B000396,C01,2026-05,Google Cloud,T12,M17,CC-C01-D10,601436,2.14,USD
B000397,C01,2026-05,Google Cloud,T12,M18,CC-C01-D01,978805,1.05,USD
B000398,C01,2026-05,Google Cloud,T12,M18,CC-C01-D02,324620,0.3,USD
B000399,C01,2026-05,Google Cloud,T12,M18,CC-C01-D03,172283,0.15,USD
B000400,C01,2026-05,Google Cloud,T12,M18,CC-C01-D04,192061,0.21,USD
B000401,C01,2026-05,Google Cloud,T12,M18,CC-C01-D05,5557313,5.19,USD
B000402,C01,2026-05,Google Cloud,T12,M18,CC-C01-D06,570061,0.67,USD
B000403,C01,2026-05,Google Cloud,T12,M18,CC-C01-D07,966088,1.01,USD
B000404,C01,2026-05,Google Cloud,T12,M18,CC-C01-D08,1270524,1.02,USD
B000405,C01,2026-05,OpenAI,T13,M19,CC-C01-D01,961355,9.84,USD
B000406,C01,2026-05,OpenAI,T13,M19,CC-C01-D03,241908,1.79,USD
B000407,C01,2026-05,OpenAI,T13,M19,CC-C01-D04,797693,8.74,USD
B000408,C01,2026-05,OpenAI,T13,M19,CC-C01-D05,8576239,79.68,USD
B000409,C01,2026-05,OpenAI,T13,M19,CC-C01-D06,1938910,14.96,USD
B000410,C01,2026-05,OpenAI,T13,M19,CC-C01-D07,369330,3.3,USD
B000411,C01,2026-05,OpenAI,T13,M19,CC-C01-D08,1881622,14.19,USD
B000412,C01,2026-05,OpenAI,T13,M19,CC-C01-D09,313600,4.21,USD
B000413,C01,2026-05,OpenAI,T13,M19,CC-C01-D10,615764,7.34,USD
B000414,C01,2026-05,OpenAI,T13,M19,CC-C01-D11,373664,4.07,USD
B000415,C01,2026-05,OpenAI,T13,M20,CC-C01-D01,3196063,1.17,USD
B000416,C01,2026-05,OpenAI,T13,M20,CC-C01-D02,807885,0.32,USD
B000417,C01,2026-05,OpenAI,T13,M20,CC-C01-D04,1709699,0.68,USD
B000418,C01,2026-05,OpenAI,T13,M20,CC-C01-D05,9792072,3.75,USD
B000419,C01,2026-05,OpenAI,T13,M20,CC-C01-D06,1129634,0.42,USD
B000420,C01,2026-05,OpenAI,T13,M20,CC-C01-D08,2105143,0.76,USD
B000421,C01,2026-05,OpenAI,T13,M20,CC-C01-D09,250880,0.11,USD
B000422,C01,2026-05,OpenAI,T13,M20,CC-C01-D10,610342,0.23,USD
B000423,C01,2026-05,OpenAI,T13,M21,CC-C01-D01,726789,0.6,USD
B000424,C01,2026-05,OpenAI,T13,M21,CC-C01-D02,464355,0.26,USD
B000425,C01,2026-05,OpenAI,T13,M21,CC-C01-D03,107917,0.09,USD
B000426,C01,2026-05,OpenAI,T13,M21,CC-C01-D04,221069,0.14,USD
B000427,C01,2026-05,OpenAI,T13,M21,CC-C01-D05,2448603,2.75,USD
B000428,C01,2026-05,OpenAI,T13,M21,CC-C01-D10,131523,0.14,USD
B000429,C01,2026-05,OpenAI,T13,M21,,46765,0.06,USD
B000430,C01,2026-06,Google Cloud,T12,M17,CC-C01-D01,3647904,11.27,USD
B000431,C01,2026-06,Google Cloud,T12,M17,CC-C01-D02,554545,1.09,USD
B000432,C01,2026-06,Google Cloud,T12,M17,CC-C01-D03,443721,0.92,USD
B000433,C01,2026-06,Google Cloud,T12,M17,CC-C01-D04,1318863,3.12,USD
B000434,C01,2026-06,Google Cloud,T12,M17,CC-C01-D05,11864795,35.36,USD
B000435,C01,2026-06,Google Cloud,T12,M17,CC-C01-D06,2473287,7.18,USD
B000436,C01,2026-06,Google Cloud,T12,M17,CC-C01-D07,138399,0.53,USD
B000437,C01,2026-06,Google Cloud,T12,M17,CC-C01-D08,1131080,2.54,USD
B000438,C01,2026-06,Google Cloud,T12,M17,CC-C01-D10,217392,0.52,USD
B000439,C01,2026-06,Google Cloud,T12,M17,,291361,1.28,USD
B000440,C01,2026-06,Google Cloud,T12,M18,CC-C01-D01,1232932,1.2,USD
B000441,C01,2026-06,Google Cloud,T12,M18,CC-C01-D04,477531,0.4,USD
B000442,C01,2026-06,Google Cloud,T12,M18,CC-C01-D05,3875521,4.06,USD
B000443,C01,2026-06,Google Cloud,T12,M18,CC-C01-D06,1293821,1.2,USD
B000444,C01,2026-06,Google Cloud,T12,M18,CC-C01-D07,94719,0.12,USD
B000445,C01,2026-06,Google Cloud,T12,M18,CC-C01-D09,207829,0.22,USD
B000446,C01,2026-06,Google Cloud,T12,M18,CC-C01-D10,975256,0.95,USD
B000447,C01,2026-06,Google Cloud,T12,M18,,6473,0.0,USD
B000448,C01,2026-06,OpenAI,T13,M19,CC-C01-D01,3243856,30.15,USD
B000449,C01,2026-06,OpenAI,T13,M19,CC-C01-D02,652508,5.83,USD
B000450,C01,2026-06,OpenAI,T13,M19,CC-C01-D03,185953,1.2,USD
B000451,C01,2026-06,OpenAI,T13,M19,CC-C01-D04,410054,3.3,USD
B000452,C01,2026-06,OpenAI,T13,M19,CC-C01-D05,10932661,112.87,USD
B000453,C01,2026-06,OpenAI,T13,M19,CC-C01-D06,2523377,28.95,USD
B000454,C01,2026-06,OpenAI,T13,M19,CC-C01-D07,254274,2.28,USD
B000455,C01,2026-06,OpenAI,T13,M19,CC-C01-D08,2167878,19.85,USD
B000456,C01,2026-06,OpenAI,T13,M19,CC-C01-D09,1307385,13.36,USD
B000457,C01,2026-06,OpenAI,T13,M20,CC-C01-D01,123035,0.03,USD
B000458,C01,2026-06,OpenAI,T13,M20,CC-C01-D03,465026,0.19,USD
B000459,C01,2026-06,OpenAI,T13,M20,CC-C01-D04,826178,0.25,USD
B000460,C01,2026-06,OpenAI,T13,M20,CC-C01-D05,7568569,2.77,USD
B000461,C01,2026-06,OpenAI,T13,M20,CC-C01-D06,816038,0.35,USD
B000462,C01,2026-06,OpenAI,T13,M20,CC-C01-D07,436458,0.16,USD
B000463,C01,2026-06,OpenAI,T13,M20,CC-C01-D08,1711640,0.62,USD
B000464,C01,2026-06,OpenAI,T13,M20,CC-C01-D10,395807,0.21,USD
B000465,C01,2026-06,OpenAI,T13,M20,,266244,0.06,USD
B000466,C01,2026-06,OpenAI,T13,M21,CC-C01-D01,824539,0.89,USD
B000467,C01,2026-06,OpenAI,T13,M21,CC-C01-D03,609269,0.64,USD
B000468,C01,2026-06,OpenAI,T13,M21,CC-C01-D04,17665,0.01,USD
B000469,C01,2026-06,OpenAI,T13,M21,CC-C01-D05,3241453,3.47,USD
B000470,C01,2026-06,OpenAI,T13,M21,CC-C01-D06,1059103,0.88,USD
B000471,C01,2026-06,OpenAI,T13,M21,CC-C01-D07,278975,0.3,USD
B000472,C01,2026-07,Google Cloud,T12,M17,CC-C01-D01,1341818,4.45,USD
B000473,C01,2026-07,Google Cloud,T12,M17,CC-C01-D02,419608,1.51,USD
B000474,C01,2026-07,Google Cloud,T12,M17,CC-C01-D04,381053,1.28,USD
B000475,C01,2026-07,Google Cloud,T12,M17,CC-C01-D05,9560709,29.31,USD
B000476,C01,2026-07,Google Cloud,T12,M17,CC-C01-D06,1860595,4.59,USD
B000477,C01,2026-07,Google Cloud,T12,M17,CC-C01-D08,1937844,5.56,USD
B000478,C01,2026-07,Google Cloud,T12,M17,CC-C01-D09,352485,1.38,USD
B000479,C01,2026-07,Google Cloud,T12,M17,CC-C01-D10,789195,2.52,USD
B000480,C01,2026-07,Google Cloud,T12,M17,,19410,0.08,USD
B000481,C01,2026-07,Google Cloud,T12,M18,CC-C01-D01,676461,0.65,USD
B000482,C01,2026-07,Google Cloud,T12,M18,CC-C01-D05,2642919,2.55,USD
B000483,C01,2026-07,Google Cloud,T12,M18,CC-C01-D06,295671,0.34,USD
B000484,C01,2026-07,Google Cloud,T12,M18,CC-C01-D08,743594,0.68,USD
B000485,C01,2026-07,Google Cloud,T12,M18,CC-C01-D10,370933,0.42,USD
B000486,C01,2026-07,OpenAI,T13,M19,CC-C01-D01,2724430,23.33,USD
B000487,C01,2026-07,OpenAI,T13,M19,CC-C01-D03,1192070,10.4,USD
B000488,C01,2026-07,OpenAI,T13,M19,CC-C01-D04,639506,4.97,USD
B000489,C01,2026-07,OpenAI,T13,M19,CC-C01-D05,8063685,78.21,USD
B000490,C01,2026-07,OpenAI,T13,M19,CC-C01-D06,2964058,26.95,USD
B000491,C01,2026-07,OpenAI,T13,M19,CC-C01-D07,638926,4.18,USD
B000492,C01,2026-07,OpenAI,T13,M19,CC-C01-D08,1778643,16.61,USD
B000493,C01,2026-07,OpenAI,T13,M19,CC-C01-D09,507513,5.51,USD
B000494,C01,2026-07,OpenAI,T13,M19,CC-C01-D10,108722,0.85,USD
B000495,C01,2026-07,OpenAI,T13,M19,,268441,2.86,USD
B000496,C01,2026-07,OpenAI,T13,M20,CC-C01-D01,1800380,0.5,USD
B000497,C01,2026-07,OpenAI,T13,M20,CC-C01-D03,1162886,0.45,USD
B000498,C01,2026-07,OpenAI,T13,M20,CC-C01-D04,69237,0.04,USD
B000499,C01,2026-07,OpenAI,T13,M20,CC-C01-D05,5419600,1.84,USD
B000500,C01,2026-07,OpenAI,T13,M20,CC-C01-D06,2687130,0.99,USD
B000501,C01,2026-07,OpenAI,T13,M20,CC-C01-D08,626183,0.27,USD
B000502,C01,2026-07,OpenAI,T13,M21,CC-C01-D01,129205,0.14,USD
B000503,C01,2026-07,OpenAI,T13,M21,CC-C01-D02,227654,0.26,USD
B000504,C01,2026-07,OpenAI,T13,M21,CC-C01-D04,265789,0.25,USD
B000505,C01,2026-07,OpenAI,T13,M21,CC-C01-D05,1526229,1.63,USD
B000506,C01,2026-07,OpenAI,T13,M21,CC-C01-D06,887465,1.08,USD
B000507,C01,2026-07,OpenAI,T13,M21,CC-C01-D08,690887,0.6,USD
B000508,C02,2025-06,Google Cloud,T12,M17,CC-C02-D03,407534,1.33,USD
B000509,C02,2025-06,Google Cloud,T12,M17,CC-C02-D05,2199275,7.15,USD
B000510,C02,2025-06,Google Cloud,T12,M17,CC-C02-D06,110831,0.34,USD
B000511,C02,2025-06,Google Cloud,T12,M17,CC-C02-D08,790416,2.31,USD
B000512,C02,2025-06,Google Cloud,T12,M17,CC-C02-D10,242627,1.04,USD
B000513,C02,2025-06,Google Cloud,T12,M18,CC-C02-D01,161231,0.15,USD
B000514,C02,2025-06,Google Cloud,T12,M18,CC-C02-D05,2100045,1.98,USD
B000515,C02,2025-06,Google Cloud,T12,M18,CC-C02-D10,152295,0.15,USD
B000516,C02,2025-06,Anthropic,T14,M22,CC-C02-D05,1717890,75.05,USD
B000517,C02,2025-06,Anthropic,T14,M22,CC-C02-D08,120886,7.15,USD
B000518,C02,2025-06,Anthropic,T14,M22,CC-C02-D10,197209,4.02,USD
B000519,C02,2025-06,Anthropic,T14,M23,CC-C02-D03,96315,0.87,USD
B000520,C02,2025-06,Anthropic,T14,M23,CC-C02-D05,2860495,25.0,USD
B000521,C02,2025-06,Anthropic,T14,M23,CC-C02-D08,251143,2.7,USD
B000522,C02,2025-06,Anthropic,T14,M24,CC-C02-D05,488301,1.3,USD
B000523,C02,2025-06,Anthropic,T14,M24,CC-C02-D06,229904,0.6,USD
B000524,C02,2025-06,Anthropic,T14,M24,CC-C02-D10,196031,0.69,USD
B000525,C02,2025-07,Google Cloud,T12,M17,CC-C02-D01,146678,0.39,USD
B000526,C02,2025-07,Google Cloud,T12,M17,CC-C02-D03,223641,1.05,USD
B000527,C02,2025-07,Google Cloud,T12,M17,CC-C02-D07,401738,1.03,USD
B000528,C02,2025-07,Google Cloud,T12,M17,CC-C02-D08,436894,1.08,USD
B000529,C02,2025-07,Google Cloud,T12,M18,CC-C02-D02,256255,0.31,USD
B000530,C02,2025-07,Google Cloud,T12,M18,CC-C02-D03,194021,0.26,USD
B000531,C02,2025-07,Google Cloud,T12,M18,CC-C02-D05,938740,1.05,USD
B000532,C02,2025-07,Google Cloud,T12,M18,CC-C02-D06,367796,0.26,USD
B000533,C02,2025-07,Google Cloud,T12,M18,CC-C02-D08,159972,0.16,USD
B000534,C02,2025-07,Anthropic,T14,M22,CC-C02-D05,927249,38.55,USD
B000535,C02,2025-07,Anthropic,T14,M22,CC-C02-D07,348321,17.4,USD
B000536,C02,2025-07,Anthropic,T14,M22,,535681,32.36,USD
B000537,C02,2025-07,Anthropic,T14,M23,CC-C02-D05,721496,5.48,USD
B000538,C02,2025-07,Anthropic,T14,M24,CC-C02-D05,139937,0.48,USD
B000539,C02,2025-08,Google Cloud,T12,M17,CC-C02-D01,637161,2.32,USD
B000540,C02,2025-08,Google Cloud,T12,M17,CC-C02-D05,1209660,3.14,USD
B000541,C02,2025-08,Google Cloud,T12,M17,CC-C02-D08,606336,2.2,USD
B000542,C02,2025-08,Google Cloud,T12,M17,,99257,0.16,USD
B000543,C02,2025-08,Google Cloud,T12,M18,CC-C02-D01,281319,0.34,USD
B000544,C02,2025-08,Google Cloud,T12,M18,CC-C02-D05,518486,0.63,USD
B000545,C02,2025-08,Google Cloud,T12,M18,CC-C02-D10,129165,0.09,USD
B000546,C02,2025-08,Anthropic,T14,M22,CC-C02-D01,251768,15.67,USD
B000547,C02,2025-08,Anthropic,T14,M22,CC-C02-D02,272401,7.55,USD
B000548,C02,2025-08,Anthropic,T14,M22,CC-C02-D05,2744218,115.84,USD
B000549,C02,2025-08,Anthropic,T14,M22,CC-C02-D06,218174,4.34,USD
B000550,C02,2025-08,Anthropic,T14,M22,CC-C02-D07,447127,23.66,USD
B000551,C02,2025-08,Anthropic,T14,M22,CC-C02-D08,108105,4.23,USD
B000552,C02,2025-08,Anthropic,T14,M23,CC-C02-D02,11315,0.07,USD
B000553,C02,2025-08,Anthropic,T14,M23,CC-C02-D05,420726,3.21,USD
B000554,C02,2025-08,Anthropic,T14,M23,CC-C02-D06,19045,0.15,USD
B000555,C02,2025-08,Anthropic,T14,M24,CC-C02-D01,65721,0.25,USD
B000556,C02,2025-08,Anthropic,T14,M24,CC-C02-D05,491360,1.11,USD
B000557,C02,2025-08,Anthropic,T14,M24,CC-C02-D08,301084,0.48,USD
B000558,C02,2025-08,Anthropic,T14,M24,,270441,0.89,USD
B000559,C02,2025-09,Google Cloud,T12,M17,CC-C02-D01,701176,1.87,USD
B000560,C02,2025-09,Google Cloud,T12,M17,CC-C02-D05,4538659,14.07,USD
B000561,C02,2025-09,Google Cloud,T12,M17,CC-C02-D06,11437,0.03,USD
B000562,C02,2025-09,Google Cloud,T12,M17,CC-C02-D08,377242,1.31,USD
B000563,C02,2025-09,Google Cloud,T12,M17,,726196,2.36,USD
B000564,C02,2025-09,Google Cloud,T12,M18,CC-C02-D01,150367,0.15,USD
B000565,C02,2025-09,Google Cloud,T12,M18,CC-C02-D04,180498,0.24,USD
B000566,C02,2025-09,Google Cloud,T12,M18,CC-C02-D05,1403668,1.33,USD
B000567,C02,2025-09,Google Cloud,T12,M18,CC-C02-D08,83763,0.1,USD
B000568,C02,2025-09,Anthropic,T14,M22,CC-C02-D01,345614,11.2,USD
B000569,C02,2025-09,Anthropic,T14,M22,CC-C02-D02,539937,22.12,USD
B000570,C02,2025-09,Anthropic,T14,M22,CC-C02-D03,104343,4.08,USD
B000571,C02,2025-09,Anthropic,T14,M22,CC-C02-D05,3984421,168.34,USD
B000572,C02,2025-09,Anthropic,T14,M23,CC-C02-D01,94649,0.77,USD
B000573,C02,2025-09,Anthropic,T14,M23,CC-C02-D05,1661657,14.61,USD
B000574,C02,2025-09,Anthropic,T14,M23,CC-C02-D06,320455,3.08,USD
B000575,C02,2025-09,Anthropic,T14,M23,CC-C02-D07,293386,2.91,USD
B000576,C02,2025-09,Anthropic,T14,M24,CC-C02-D01,227172,0.26,USD
B000577,C02,2025-09,Anthropic,T14,M24,CC-C02-D02,508501,1.03,USD
B000578,C02,2025-09,Anthropic,T14,M24,CC-C02-D05,1543760,3.46,USD
B000579,C02,2025-10,Google Cloud,T12,M17,CC-C02-D01,326244,0.95,USD
B000580,C02,2025-10,Google Cloud,T12,M17,CC-C02-D02,49550,0.09,USD
B000581,C02,2025-10,Google Cloud,T12,M17,CC-C02-D05,3702522,10.0,USD
B000582,C02,2025-10,Google Cloud,T12,M17,CC-C02-D08,359993,1.09,USD
B000583,C02,2025-10,Google Cloud,T12,M17,,100677,0.36,USD
B000584,C02,2025-10,Google Cloud,T12,M18,CC-C02-D01,519492,0.55,USD
B000585,C02,2025-10,Google Cloud,T12,M18,CC-C02-D02,26972,0.03,USD
B000586,C02,2025-10,Google Cloud,T12,M18,CC-C02-D03,66497,0.06,USD
B000587,C02,2025-10,Google Cloud,T12,M18,CC-C02-D05,1887504,1.7,USD
B000588,C02,2025-10,Google Cloud,T12,M18,CC-C02-D08,168993,0.23,USD
B000589,C02,2025-10,Google Cloud,T12,M18,CC-C02-D10,274820,0.17,USD
B000590,C02,2025-10,Anthropic,T14,M22,CC-C02-D05,4256213,174.86,USD
B000591,C02,2025-10,Anthropic,T14,M22,CC-C02-D06,370358,9.59,USD
B000592,C02,2025-10,Anthropic,T14,M22,CC-C02-D07,193070,9.96,USD
B000593,C02,2025-10,Anthropic,T14,M22,CC-C02-D08,94806,6.15,USD
B000594,C02,2025-10,Anthropic,T14,M22,,8743,0.63,USD
B000595,C02,2025-10,Anthropic,T14,M23,CC-C02-D03,76958,0.64,USD
B000596,C02,2025-10,Anthropic,T14,M23,CC-C02-D05,3466438,27.07,USD
B000597,C02,2025-10,Anthropic,T14,M23,CC-C02-D06,315067,2.02,USD
B000598,C02,2025-10,Anthropic,T14,M24,CC-C02-D05,338603,0.79,USD
B000599,C02,2025-10,Anthropic,T14,M24,CC-C02-D10,922387,2.05,USD
B000600,C02,2025-11,Google Cloud,T12,M17,CC-C02-D01,332368,0.95,USD
B000601,C02,2025-11,Google Cloud,T12,M17,CC-C02-D02,129254,0.39,USD
B000602,C02,2025-11,Google Cloud,T12,M17,CC-C02-D03,199885,0.66,USD
B000603,C02,2025-11,Google Cloud,T12,M17,CC-C02-D04,89345,0.29,USD
B000604,C02,2025-11,Google Cloud,T12,M17,CC-C02-D10,455636,1.83,USD
B000605,C02,2025-11,Google Cloud,T12,M17,,83775,0.22,USD
B000606,C02,2025-11,Google Cloud,T12,M18,CC-C02-D01,524125,0.53,USD
B000607,C02,2025-11,Google Cloud,T12,M18,CC-C02-D05,1484720,1.45,USD
B000608,C02,2025-11,Google Cloud,T12,M18,CC-C02-D06,222741,0.23,USD
B000609,C02,2025-11,Google Cloud,T12,M18,CC-C02-D08,89998,0.06,USD
B000610,C02,2025-11,Anthropic,T14,M22,CC-C02-D03,576524,22.75,USD
B000611,C02,2025-11,Anthropic,T14,M22,CC-C02-D05,1677661,71.2,USD
B000612,C02,2025-11,Anthropic,T14,M22,CC-C02-D06,211484,10.77,USD
B000613,C02,2025-11,Anthropic,T14,M22,CC-C02-D07,341576,16.05,USD
B000614,C02,2025-11,Anthropic,T14,M22,CC-C02-D08,13501,0.34,USD
B000615,C02,2025-11,Anthropic,T14,M23,CC-C02-D01,38257,0.25,USD
B000616,C02,2025-11,Anthropic,T14,M23,CC-C02-D05,1721493,12.55,USD
B000617,C02,2025-11,Anthropic,T14,M23,CC-C02-D06,403005,3.12,USD
B000618,C02,2025-11,Anthropic,T14,M23,CC-C02-D08,182630,1.6,USD
B000619,C02,2025-11,Anthropic,T14,M24,CC-C02-D01,454562,1.29,USD
B000620,C02,2025-11,Anthropic,T14,M24,CC-C02-D05,1028632,1.96,USD
B000621,C02,2025-11,Anthropic,T14,M24,,470353,0.76,USD
B000622,C02,2025-12,Google Cloud,T12,M17,CC-C02-D01,323971,0.97,USD
B000623,C02,2025-12,Google Cloud,T12,M17,CC-C02-D04,44926,0.14,USD
B000624,C02,2025-12,Google Cloud,T12,M17,CC-C02-D05,3541079,10.28,USD
B000625,C02,2025-12,Google Cloud,T12,M17,CC-C02-D06,27052,0.1,USD
B000626,C02,2025-12,Google Cloud,T12,M17,CC-C02-D07,153386,0.58,USD
B000627,C02,2025-12,Google Cloud,T12,M18,CC-C02-D05,1359680,1.33,USD
B000628,C02,2025-12,Google Cloud,T12,M18,CC-C02-D06,99522,0.14,USD
B000629,C02,2025-12,Anthropic,T14,M22,CC-C02-D01,817244,41.33,USD
B000630,C02,2025-12,Anthropic,T14,M22,CC-C02-D05,2172370,109.31,USD
B000631,C02,2025-12,Anthropic,T14,M22,CC-C02-D06,127626,8.01,USD
B000632,C02,2025-12,Anthropic,T14,M23,CC-C02-D03,272965,2.3,USD
B000633,C02,2025-12,Anthropic,T14,M23,CC-C02-D05,1378625,12.82,USD
B000634,C02,2025-12,Anthropic,T14,M23,CC-C02-D10,372148,2.25,USD
B000635,C02,2025-12,Anthropic,T14,M23,,111846,1.21,USD
B000636,C02,2025-12,Anthropic,T14,M24,CC-C02-D05,579954,1.37,USD
B000637,C02,2026-01,Google Cloud,T12,M17,CC-C02-D01,939088,3.25,USD
B000638,C02,2026-01,Google Cloud,T12,M17,CC-C02-D02,111474,0.51,USD
B000639,C02,2026-01,Google Cloud,T12,M17,CC-C02-D05,2058352,6.87,USD
B000640,C02,2026-01,Google Cloud,T12,M17,CC-C02-D08,131508,0.55,USD
B000641,C02,2026-01,Google Cloud,T12,M17,,393761,1.35,USD
B000642,C02,2026-01,Google Cloud,T12,M18,CC-C02-D02,329925,0.43,USD
