deployment_id,project_id,timestamp,environment,status
DEP-C02-P03-001337,C02-P03,2026-05-15 09:27:04,Dev,Sucesso
DEP-C02-P03-001338,C02-P03,2026-05-06 10:53:32,Dev,Sucesso
DEP-C02-P03-001339,C02-P03,2026-05-03 10:14:20,Dev,Sucesso
DEP-C02-P03-001340,C02-P03,2026-05-11 07:35:26,Dev,Sucesso
DEP-C02-P03-001341,C02-P03,2026-05-06 12:44:37,Dev,Sucesso
DEP-C02-P03-001342,C02-P03,2026-05-24 16:34:15,Staging,Sucesso
DEP-C02-P03-001343,C02-P03,2026-05-19 10:13:33,Dev,Sucesso
DEP-C02-P03-001344,C02-P03,2026-05-15 14:21:45,Producao,Sucesso
DEP-C02-P03-001345,C02-P03,2026-05-15 11:32:32,Producao,Sucesso
DEP-C02-P03-001346,C02-P03,2026-05-25 16:50:22,Producao,Falha
DEP-C02-P03-001347,C02-P03,2026-05-10 16:36:43,Dev,Sucesso
DEP-C02-P03-001348,C02-P03,2026-06-16 08:36:43,Producao,Sucesso
DEP-C02-P03-001349,C02-P03,2026-06-12 14:25:21,Dev,Sucesso
DEP-C02-P03-001350,C02-P03,2026-06-24 16:26:30,Dev,Sucesso
DEP-C02-P03-001351,C02-P03,2026-06-27 20:16:46,Dev,Sucesso
DEP-C02-P03-001352,C02-P03,2026-06-11 16:21:54,Dev,Sucesso
DEP-C02-P03-001353,C02-P03,2026-06-13 10:55:09,Staging,Sucesso
DEP-C02-P03-001354,C02-P03,2026-06-07 10:15:47,Producao,Falha
DEP-C02-P03-001355,C02-P03,2026-06-22 17:16:14,Producao,Sucesso
DEP-C02-P03-001356,C02-P03,2026-06-03 16:51:17,Dev,Falha
DEP-C02-P03-001357,C02-P03,2026-07-24 18:03:53,Producao,Sucesso
DEP-C02-P03-001358,C02-P03,2026-07-04 16:03:39,Staging,Sucesso
DEP-C02-P03-001359,C02-P03,2026-07-08 16:52:49,Dev,Sucesso
DEP-C02-P03-001360,C02-P03,2026-07-05 16:45:50,Dev,Sucesso
DEP-C02-P03-001361,C02-P03,2026-07-09 18:35:23,Dev,Sucesso
DEP-C02-P03-001362,C02-P03,2026-07-15 15:49:59,Dev,Sucesso
DEP-C02-P03-001363,C02-P03,2026-07-03 11:08:19,Producao,Sucesso
DEP-C02-P03-001364,C02-P03,2026-07-10 10:25:58,Producao,Sucesso
DEP-C02-P03-001365,C02-P03,2026-07-01 17:43:29,Dev,Revertido
DEP-C02-P03-001366,C02-P03,2026-07-10 14:53:53,Dev,Sucesso
DEP-C02-P03-001367,C02-P03,2026-07-05 14:10:34,Staging,Sucesso
DEP-C02-P03-001368,C02-P03,2026-07-29 08:53:05,Dev,Sucesso
DEP-C02-P03-001369,C02-P03,2026-07-26 18:40:55,Dev,Sucesso
DEP-C02-P03-001370,C02-P03,2026-07-04 15:35:13,Dev,Sucesso
DEP-C02-P03-001371,C02-P03,2026-07-01 10:13:48,Producao,Sucesso
DEP-C02-P03-001372,C02-P03,2026-07-22 12:01:36,Staging,Sucesso
DEP-C02-P03-001373,C02-P03,2026-07-25 12:27:07,Dev,Sucesso
DEP-C02-P03-001374,C02-P03,2026-07-17 14:26:00,Producao,Sucesso
DEP-C02-P04-001375,C02-P04,2025-06-02 13:40:43,Dev,Sucesso
DEP-C02-P04-001376,C02-P04,2025-06-05 10:02:14,Producao,Sucesso
DEP-C02-P04-001377,C02-P04,2025-06-26 13:42:35,Dev,Sucesso
DEP-C02-P04-001378,C02-P04,2025-06-02 15:37:44,Producao,Sucesso
DEP-C02-P04-001379,C02-P04,2025-06-11 16:04:34,Dev,Sucesso
DEP-C02-P04-001380,C02-P04,2025-06-24 21:00:33,Dev,Sucesso
DEP-C02-P04-001381,C02-P04,2025-06-02 18:47:06,Producao,Sucesso
DEP-C02-P04-001382,C02-P04,2025-06-15 12:54:49,Producao,Sucesso
DEP-C02-P04-001383,C02-P04,2025-06-07 10:49:49,Staging,Sucesso
DEP-C02-P04-001384,C02-P04,2025-06-02 11:53:25,Dev,Sucesso
DEP-C02-P04-001385,C02-P04,2025-06-02 20:27:54,Dev,Sucesso
DEP-C02-P04-001386,C02-P04,2025-06-10 15:17:50,Staging,Sucesso
DEP-C02-P04-001387,C02-P04,2025-06-02 18:07:15,Dev,Sucesso
DEP-C02-P04-001388,C02-P04,2025-06-27 12:04:29,Producao,Sucesso
DEP-C02-P04-001389,C02-P04,2025-06-25 20:39:26,Dev,Sucesso
DEP-C02-P04-001390,C02-P04,2025-06-06 17:35:21,Dev,Sucesso
DEP-C02-P04-001391,C02-P04,2025-06-17 20:51:09,Dev,Falha
DEP-C02-P04-001392,C02-P04,2025-06-17 20:00:14,Staging,Sucesso
DEP-C02-P04-001393,C02-P04,2025-07-31 19:17:53,Producao,Sucesso
DEP-C02-P04-001394,C02-P04,2025-07-05 18:45:37,Staging,Sucesso
DEP-C02-P04-001395,C02-P04,2025-07-16 18:57:02,Dev,Sucesso
DEP-C02-P04-001396,C02-P04,2025-07-03 18:29:55,Staging,Sucesso
DEP-C02-P04-001397,C02-P04,2025-07-02 08:30:09,Dev,Sucesso
DEP-C02-P04-001398,C02-P04,2025-07-27 12:23:33,Producao,Sucesso
DEP-C02-P04-001399,C02-P04,2025-07-18 13:28:27,Staging,Sucesso
DEP-C02-P04-001400,C02-P04,2025-07-05 11:22:09,Dev,Sucesso
DEP-C02-P04-001401,C02-P04,2025-07-11 12:11:04,Dev,Sucesso
DEP-C02-P04-001402,C02-P04,2025-07-12 08:50:14,Staging,Sucesso
DEP-C02-P04-001403,C02-P04,2025-07-23 13:38:45,Dev,Sucesso
DEP-C02-P04-001404,C02-P04,2025-07-06 20:33:46,Staging,Falha
DEP-C02-P04-001405,C02-P04,2025-08-01 07:13:01,Dev,Sucesso
DEP-C02-P04-001406,C02-P04,2025-08-30 10:43:12,Dev,Sucesso
DEP-C02-P04-001407,C02-P04,2025-08-19 09:53:00,Staging,Sucesso
DEP-C02-P04-001408,C02-P04,2025-08-11 07:40:40,Dev,Sucesso
DEP-C02-P04-001409,C02-P04,2025-08-23 13:29:59,Dev,Revertido
DEP-C02-P04-001410,C02-P04,2025-08-15 15:17:02,Dev,Sucesso
DEP-C02-P04-001411,C02-P04,2025-08-08 20:22:03,Staging,Falha
DEP-C02-P04-001412,C02-P04,2025-08-15 19:22:50,Dev,Sucesso
DEP-C02-P04-001413,C02-P04,2025-08-05 07:54:42,Dev,Sucesso
DEP-C02-P04-001414,C02-P04,2025-08-23 10:26:20,Producao,Sucesso
DEP-C02-P04-001415,C02-P04,2025-08-20 12:43:24,Producao,Sucesso
DEP-C02-P04-001416,C02-P04,2025-08-21 18:53:18,Dev,Sucesso
DEP-C02-P04-001417,C02-P04,2025-08-09 08:35:34,Staging,Sucesso
DEP-C02-P04-001418,C02-P04,2025-08-01 20:40:56,Dev,Falha
DEP-C02-P04-001419,C02-P04,2025-08-26 17:44:30,Staging,Sucesso
DEP-C02-P04-001420,C02-P04,2025-08-06 15:04:32,Dev,Sucesso
DEP-C02-P04-001421,C02-P04,2025-08-04 11:26:15,Dev,Sucesso
DEP-C02-P04-001422,C02-P04,2025-08-01 15:51:22,Producao,Sucesso
DEP-C02-P04-001423,C02-P04,2025-08-02 14:51:18,Dev,Falha
DEP-C02-P04-001424,C02-P04,2025-09-22 17:38:23,Dev,Sucesso
DEP-C02-P04-001425,C02-P04,2025-09-08 08:39:44,Dev,Sucesso
DEP-C02-P04-001426,C02-P04,2025-09-20 08:34:16,Dev,Sucesso
DEP-C02-P04-001427,C02-P04,2025-09-28 18:17:36,Staging,Sucesso
DEP-C02-P04-001428,C02-P04,2025-09-19 16:54:43,Producao,Sucesso
DEP-C02-P04-001429,C02-P04,2025-09-13 18:49:37,Staging,Sucesso
DEP-C02-P04-001430,C02-P04,2025-09-14 15:52:40,Dev,Sucesso
DEP-C02-P04-001431,C02-P04,2025-09-26 21:03:09,Producao,Falha
DEP-C02-P04-001432,C02-P04,2025-09-05 16:29:47,Staging,Sucesso
DEP-C02-P04-001433,C02-P04,2025-09-23 07:19:20,Dev,Sucesso
DEP-C02-P04-001434,C02-P04,2025-09-21 16:46:27,Staging,Sucesso
DEP-C02-P04-001435,C02-P04,2025-09-27 16:16:23,Dev,Sucesso
DEP-C02-P04-001436,C02-P04,2025-09-29 14:54:08,Producao,Sucesso
DEP-C02-P04-001437,C02-P04,2025-09-01 09:32:35,Dev,Sucesso
DEP-C02-P04-001438,C02-P04,2025-09-08 13:59:52,Staging,Sucesso
DEP-C02-P04-001439,C02-P04,2025-09-06 14:47:56,Dev,Revertido
DEP-C02-P04-001440,C02-P04,2025-09-15 16:59:37,Staging,Sucesso
DEP-C02-P04-001441,C02-P04,2025-09-10 08:47:32,Producao,Sucesso
DEP-C02-P04-001442,C02-P04,2025-10-03 18:21:53,Dev,Sucesso
DEP-C02-P04-001443,C02-P04,2025-10-19 21:31:47,Producao,Sucesso
DEP-C02-P04-001444,C02-P04,2025-10-22 14:42:10,Producao,Sucesso
DEP-C02-P04-001445,C02-P04,2025-10-12 08:26:01,Staging,Sucesso
DEP-C02-P04-001446,C02-P04,2025-10-07 18:56:56,Producao,Sucesso
DEP-C02-P04-001447,C02-P04,2025-10-18 14:36:16,Staging,Sucesso
DEP-C02-P04-001448,C02-P04,2025-10-09 11:20:58,Staging,Sucesso
DEP-C02-P04-001449,C02-P04,2025-10-01 20:11:45,Dev,Sucesso
DEP-C02-P04-001450,C02-P04,2025-10-17 08:35:51,Producao,Sucesso
DEP-C02-P04-001451,C02-P04,2025-10-19 12:27:55,Dev,Sucesso
DEP-C02-P04-001452,C02-P04,2025-10-26 14:10:24,Staging,Sucesso
DEP-C02-P04-001453,C02-P04,2025-10-25 10:53:55,Producao,Sucesso
DEP-C02-P04-001454,C02-P04,2025-10-14 21:48:47,Dev,Sucesso
DEP-C02-P04-001455,C02-P04,2025-11-05 15:21:25,Dev,Sucesso
DEP-C02-P04-001456,C02-P04,2025-11-21 12:33:26,Dev,Sucesso
DEP-C02-P04-001457,C02-P04,2025-11-27 18:40:03,Producao,Sucesso
DEP-C02-P04-001458,C02-P04,2025-11-19 16:13:43,Staging,Sucesso
DEP-C02-P04-001459,C02-P04,2025-11-01 08:34:03,Staging,Sucesso
DEP-C02-P04-001460,C02-P04,2025-11-20 07:00:47,Dev,Sucesso
DEP-C02-P04-001461,C02-P04,2025-12-01 16:52:46,Dev,Sucesso
DEP-C02-P04-001462,C02-P04,2025-12-28 08:37:06,Dev,Sucesso
DEP-C02-P04-001463,C02-P04,2025-12-02 11:58:57,Staging,Sucesso
DEP-C02-P04-001464,C02-P04,2025-12-24 08:38:35,Dev,Sucesso
DEP-C02-P04-001465,C02-P04,2025-12-31 07:39:39,Dev,Sucesso
DEP-C02-P04-001466,C02-P04,2025-12-08 13:01:55,Staging,Sucesso
DEP-C02-P04-001467,C02-P04,2025-12-07 16:18:42,Staging,Sucesso
DEP-C02-P04-001468,C02-P04,2025-12-24 08:08:48,Staging,Sucesso
DEP-C02-P04-001469,C02-P04,2025-12-29 18:41:56,Dev,Sucesso
DEP-C02-P04-001470,C02-P04,2025-12-05 13:05:02,Producao,Sucesso
DEP-C02-P04-001471,C02-P04,2025-12-09 15:56:50,Dev,Sucesso
DEP-C02-P04-001472,C02-P04,2025-12-01 10:48:02,Producao,Sucesso
DEP-C02-P04-001473,C02-P04,2025-12-26 20:00:09,Dev,Sucesso
DEP-C02-P04-001474,C02-P04,2025-12-16 17:55:29,Dev,Sucesso
DEP-C02-P04-001475,C02-P04,2025-12-15 17:22:27,Dev,Sucesso
DEP-C02-P04-001476,C02-P04,2025-12-20 17:46:58,Staging,Falha
DEP-C02-P04-001477,C02-P04,2025-12-01 08:54:03,Dev,Sucesso
DEP-C02-P04-001478,C02-P04,2025-12-31 17:14:15,Dev,Revertido
DEP-C02-P04-001479,C02-P04,2026-01-28 07:43:31,Producao,Sucesso
DEP-C02-P04-001480,C02-P04,2026-01-20 10:35:26,Staging,Falha
DEP-C02-P04-001481,C02-P04,2026-01-05 21:27:35,Dev,Sucesso
DEP-C02-P04-001482,C02-P04,2026-01-18 14:34:40,Staging,Sucesso
DEP-C02-P04-001483,C02-P04,2026-01-03 15:08:32,Dev,Sucesso
DEP-C02-P04-001484,C02-P04,2026-01-03 20:27:05,Dev,Revertido
DEP-C02-P04-001485,C02-P04,2026-01-13 14:18:49,Producao,Sucesso
DEP-C02-P04-001486,C02-P04,2026-01-15 12:54:57,Dev,Sucesso
DEP-C02-P04-001487,C02-P04,2026-01-02 21:07:45,Producao,Sucesso
DEP-C02-P04-001488,C02-P04,2026-01-12 10:34:15,Staging,Sucesso
DEP-C02-P04-001489,C02-P04,2026-01-11 14:12:14,Staging,Sucesso
DEP-C02-P04-001490,C02-P04,2026-01-28 19:24:00,Staging,Sucesso
DEP-C02-P04-001491,C02-P04,2026-01-14 15:17:48,Dev,Sucesso
DEP-C02-P04-001492,C02-P04,2026-01-17 10:13:30,Dev,Sucesso
DEP-C02-P04-001493,C02-P04,2026-01-09 21:41:10,Producao,Sucesso
DEP-C02-P04-001494,C02-P04,2026-01-15 11:38:56,Dev,Sucesso
DEP-C02-P04-001495,C02-P04,2026-01-09 19:40:21,Dev,Sucesso
DEP-C02-P04-001496,C02-P04,2026-02-22 14:43:36,Dev,Revertido
DEP-C02-P04-001497,C02-P04,2026-02-25 11:14:32,Dev,Sucesso
DEP-C02-P04-001498,C02-P04,2026-02-23 18:33:54,Producao,Sucesso
DEP-C02-P04-001499,C02-P04,2026-02-25 11:45:40,Dev,Sucesso
DEP-C02-P04-001500,C02-P04,2026-02-13 07:03:44,Staging,Sucesso
DEP-C02-P04-001501,C02-P04,2026-02-26 07:41:26,Producao,Sucesso
DEP-C02-P04-001502,C02-P04,2026-02-13 12:45:59,Dev,Sucesso
DEP-C02-P04-001503,C02-P04,2026-02-21 07:25:45,Dev,Falha
DEP-C02-P04-001504,C02-P04,2026-02-13 20:29:13,Dev,Sucesso
DEP-C02-P04-001505,C02-P04,2026-02-12 13:09:15,Staging,Sucesso
DEP-C02-P04-001506,C02-P04,2026-02-15 13:40:55,Producao,Sucesso
DEP-C02-P04-001507,C02-P04,2026-02-18 09:44:33,Staging,Sucesso
DEP-C02-P04-001508,C02-P04,2026-02-25 14:44:23,Dev,Sucesso
DEP-C02-P04-001509,C02-P04,2026-02-04 09:51:48,Producao,Sucesso
DEP-C02-P04-001510,C02-P04,2026-02-25 12:09:04,Dev,Sucesso
DEP-C02-P04-001511,C02-P04,2026-03-18 14:35:57,Dev,Sucesso
DEP-C02-P04-001512,C02-P04,2026-03-01 15:50:54,Dev,Sucesso
DEP-C02-P04-001513,C02-P04,2026-03-01 08:16:10,Staging,Sucesso
DEP-C02-P04-001514,C02-P04,2026-03-23 20:49:29,Staging,Sucesso
DEP-C02-P04-001515,C02-P04,2026-03-21 16:50:58,Producao,Sucesso
DEP-C02-P04-001516,C02-P04,2026-03-13 16:43:07,Dev,Revertido
DEP-C02-P04-001517,C02-P04,2026-04-29 21:37:18,Producao,Sucesso
DEP-C02-P04-001518,C02-P04,2026-04-07 12:02:21,Staging,Sucesso
DEP-C02-P04-001519,C02-P04,2026-04-17 17:15:37,Producao,Sucesso
DEP-C02-P04-001520,C02-P04,2026-04-25 09:06:30,Dev,Sucesso
DEP-C02-P04-001521,C02-P04,2026-05-10 16:36:07,Dev,Sucesso
DEP-C02-P04-001522,C02-P04,2026-05-23 18:55:32,Staging,Sucesso
DEP-C02-P04-001523,C02-P04,2026-05-13 15:22:42,Staging,Sucesso
DEP-C02-P04-001524,C02-P04,2026-05-12 16:30:36,Producao,Falha
DEP-C02-P04-001525,C02-P04,2026-05-31 16:57:12,Dev,Falha
DEP-C02-P04-001526,C02-P04,2026-05-10 08:28:52,Producao,Sucesso
DEP-C02-P04-001527,C02-P04,2026-05-21 20:58:59,Dev,Sucesso
DEP-C02-P04-001528,C02-P04,2026-05-19 09:46:09,Staging,Sucesso
DEP-C02-P04-001529,C02-P04,2026-06-21 20:46:35,Staging,Sucesso
DEP-C02-P04-001530,C02-P04,2026-06-29 11:30:44,Dev,Sucesso
DEP-C02-P04-001531,C02-P04,2026-06-03 19:01:32,Staging,Sucesso
DEP-C02-P04-001532,C02-P04,2026-06-14 14:32:23,Staging,Sucesso
DEP-C02-P04-001533,C02-P04,2026-07-24 13:57:11,Dev,Sucesso
DEP-C02-P05-001534,C02-P05,2026-03-25 07:19:37,Dev,Sucesso
DEP-C02-P05-001535,C02-P05,2026-03-20 10:49:10,Dev,Falha
DEP-C02-P05-001536,C02-P05,2026-03-12 07:34:59,Dev,Sucesso
DEP-C02-P05-001537,C02-P05,2026-03-20 20:28:52,Staging,Falha
DEP-C02-P05-001538,C02-P05,2026-03-09 13:54:13,Producao,Sucesso
DEP-C02-P05-001539,C02-P05,2026-03-22 11:03:30,Staging,Sucesso
DEP-C02-P05-001540,C02-P05,2026-03-27 19:47:08,Dev,Sucesso
DEP-C02-P05-001541,C02-P05,2026-05-23 20:56:41,Staging,Sucesso
DEP-C02-P05-001542,C02-P05,2026-05-10 10:37:21,Producao,Sucesso
DEP-C02-P05-001543,C02-P05,2026-05-08 21:32:59,Staging,Sucesso
DEP-C02-P05-001544,C02-P05,2026-05-25 20:53:20,Dev,Sucesso
DEP-C02-P05-001545,C02-P05,2026-05-08 13:24:34,Staging,Sucesso
DEP-C02-P05-001546,C02-P05,2026-05-17 18:48:37,Dev,Sucesso
DEP-C02-P05-001547,C02-P05,2026-05-26 14:48:17,Dev,Sucesso
DEP-C02-P05-001548,C02-P05,2026-05-27 17:28:34,Staging,Sucesso
DEP-C02-P05-001549,C02-P05,2026-05-08 21:46:32,Dev,Sucesso
DEP-C02-P05-001550,C02-P05,2026-05-30 14:18:55,Dev,Sucesso
DEP-C02-P05-001551,C02-P05,2026-05-04 08:41:32,Staging,Sucesso
DEP-C02-P05-001552,C02-P05,2026-05-31 16:38:16,Producao,Sucesso
DEP-C02-P05-001553,C02-P05,2026-05-07 16:45:19,Dev,Sucesso
DEP-C03-P01-001554,C03-P01,2025-07-23 21:53:09,Staging,Sucesso
DEP-C03-P01-001555,C03-P01,2025-07-13 14:08:07,Staging,Revertido
DEP-C03-P01-001556,C03-P01,2025-07-31 15:24:18,Dev,Sucesso
DEP-C03-P01-001557,C03-P01,2025-07-08 07:12:34,Dev,Sucesso
DEP-C03-P01-001558,C03-P01,2025-07-09 09:06:27,Producao,Sucesso
DEP-C03-P01-001559,C03-P01,2025-07-21 14:03:04,Producao,Sucesso
DEP-C03-P01-001560,C03-P01,2025-12-04 08:27:35,Producao,Sucesso
DEP-C03-P01-001561,C03-P01,2025-12-29 20:06:02,Dev,Sucesso
DEP-C03-P01-001562,C03-P01,2025-12-28 19:40:13,Dev,Sucesso
DEP-C03-P01-001563,C03-P01,2025-12-17 20:25:09,Dev,Sucesso
DEP-C03-P01-001564,C03-P01,2025-12-29 11:13:20,Staging,Sucesso
DEP-C03-P01-001565,C03-P01,2026-06-18 11:16:40,Dev,Falha
DEP-C03-P01-001566,C03-P01,2026-06-16 12:30:24,Dev,Falha
DEP-C03-P01-001567,C03-P01,2026-06-27 09:02:09,Staging,Sucesso
DEP-C03-P01-001568,C03-P01,2026-06-20 12:14:02,Dev,Sucesso
DEP-C03-P02-001569,C03-P02,2026-04-14 08:29:26,Dev,Sucesso
DEP-C03-P02-001570,C03-P02,2026-04-27 08:48:06,Dev,Sucesso
DEP-C03-P02-001571,C03-P02,2026-04-03 16:27:13,Dev,Sucesso
DEP-C03-P02-001572,C03-P02,2026-04-11 08:46:24,Dev,Sucesso
DEP-C03-P02-001573,C03-P02,2026-04-04 15:32:47,Staging,Sucesso
DEP-C03-P02-001574,C03-P02,2026-05-05 09:00:58,Staging,Sucesso
DEP-C03-P02-001575,C03-P02,2026-05-12 17:04:03,Dev,Sucesso
DEP-C03-P02-001576,C03-P02,2026-05-17 09:02:24,Staging,Sucesso
DEP-C03-P02-001577,C03-P02,2026-06-28 15:24:40,Dev,Sucesso
DEP-C03-P02-001578,C03-P02,2026-06-30 17:06:32,Staging,Sucesso
DEP-C03-P02-001579,C03-P02,2026-06-19 17:29:11,Staging,Sucesso
DEP-C03-P02-001580,C03-P02,2026-07-19 12:53:56,Dev,Sucesso
DEP-C03-P02-001581,C03-P02,2026-07-15 16:24:57,Staging,Sucesso
DEP-C03-P02-001582,C03-P02,2026-07-23 16:40:40,Dev,Sucesso
DEP-C04-P01-001583,C04-P01,2026-02-12 14:24:35,Staging,Sucesso
DEP-C04-P01-001584,C04-P01,2026-02-24 11:17:47,Staging,Sucesso
DEP-C04-P01-001585,C04-P01,2026-02-14 08:20:16,Dev,Sucesso
DEP-C04-P01-001586,C04-P01,2026-02-23 13:49:05,Producao,Sucesso
DEP-C04-P01-001587,C04-P01,2026-02-05 20:34:34,Dev,Sucesso
DEP-C04-P01-001588,C04-P01,2026-03-27 08:44:27,Dev,Sucesso
DEP-C04-P01-001589,C04-P01,2026-03-16 19:17:21,Staging,Sucesso
DEP-C04-P01-001590,C04-P01,2026-03-12 17:45:49,Producao,Sucesso
DEP-C04-P01-001591,C04-P01,2026-03-09 11:54:42,Dev,Sucesso
DEP-C04-P01-001592,C04-P01,2026-03-29 11:06:17,Dev,Sucesso
DEP-C04-P01-001593,C04-P01,2026-03-29 18:26:36,Dev,Sucesso
DEP-C04-P01-001594,C04-P01,2026-03-03 08:35:23,Producao,Sucesso
DEP-C04-P01-001595,C04-P01,2026-03-06 20:49:59,Producao,Sucesso
DEP-C04-P01-001596,C04-P01,2026-03-30 13:15:20,Dev,Sucesso
DEP-C04-P01-001597,C04-P01,2026-03-08 15:08:00,Staging,Sucesso
DEP-C04-P01-001598,C04-P01,2026-04-20 18:32:34,Dev,Sucesso
DEP-C04-P01-001599,C04-P01,2026-04-08 18:10:25,Dev,Sucesso
DEP-C04-P01-001600,C04-P01,2026-04-22 11:46:20,Dev,Sucesso
DEP-C04-P01-001601,C04-P01,2026-05-12 11:58:44,Dev,Sucesso
DEP-C04-P01-001602,C04-P01,2026-05-02 21:15:32,Dev,Sucesso
DEP-C04-P01-001603,C04-P01,2026-05-17 16:45:46,Producao,Sucesso
DEP-C04-P01-001604,C04-P01,2026-05-10 07:24:04,Dev,Sucesso
DEP-C04-P01-001605,C04-P01,2026-05-26 14:19:36,Dev,Sucesso
DEP-C04-P01-001606,C04-P01,2026-05-29 17:12:18,Dev,Sucesso
DEP-C04-P01-001607,C04-P01,2026-05-20 19:35:32,Dev,Sucesso
DEP-C04-P01-001608,C04-P01,2026-05-31 10:33:04,Dev,Sucesso
DEP-C04-P01-001609,C04-P01,2026-05-06 09:19:29,Dev,Sucesso
DEP-C04-P01-001610,C04-P01,2026-05-31 11:20:52,Staging,Sucesso
DEP-C04-P01-001611,C04-P01,2026-05-18 17:19:54,Dev,Sucesso
DEP-C04-P01-001612,C04-P01,2026-05-30 12:33:23,Dev,Sucesso
DEP-C04-P01-001613,C04-P01,2026-05-19 11:50:55,Producao,Sucesso
DEP-C04-P01-001614,C04-P01,2026-05-15 20:51:40,Dev,Sucesso
DEP-C04-P01-001615,C04-P01,2026-06-05 09:49:38,Dev,Sucesso
DEP-C04-P01-001616,C04-P01,2026-06-30 20:04:08,Dev,Sucesso
DEP-C04-P01-001617,C04-P01,2026-06-04 08:14:58,Staging,Sucesso
DEP-C04-P01-001618,C04-P01,2026-06-20 13:04:46,Dev,Sucesso
DEP-C04-P01-001619,C04-P01,2026-06-16 09:57:17,Dev,Sucesso
DEP-C04-P01-001620,C04-P01,2026-06-18 07:16:38,Dev,Sucesso
DEP-C04-P01-001621,C04-P01,2026-06-30 13:52:45,Dev,Sucesso
DEP-C04-P01-001622,C04-P01,2026-06-05 17:23:18,Dev,Sucesso
DEP-C04-P01-001623,C04-P01,2026-06-02 17:30:46,Producao,Sucesso
DEP-C04-P01-001624,C04-P01,2026-06-27 14:38:15,Producao,Sucesso
DEP-C04-P01-001625,C04-P01,2026-06-15 15:24:10,Staging,Sucesso
DEP-C04-P01-001626,C04-P01,2026-07-28 13:09:26,Dev,Sucesso
DEP-C04-P01-001627,C04-P01,2026-07-18 12:48:19,Staging,Sucesso
DEP-C04-P01-001628,C04-P01,2026-07-21 11:01:19,Staging,Sucesso
DEP-C04-P01-001629,C04-P01,2026-07-13 07:01:11,Dev,Sucesso
DEP-C04-P01-001630,C04-P01,2026-07-01 20:39:47,Dev,Sucesso
DEP-C04-P01-001631,C04-P01,2026-07-26 16:08:04,Staging,Sucesso
DEP-C04-P01-001632,C04-P01,2026-07-12 10:29:10,Dev,Sucesso
DEP-C04-P01-001633,C04-P01,2026-07-04 09:25:11,Dev,Sucesso
DEP-C04-P01-001634,C04-P01,2026-07-03 13:46:50,Producao,Sucesso
DEP-C04-P01-001635,C04-P01,2026-07-11 20:05:26,Dev,Sucesso
DEP-C04-P01-001636,C04-P01,2026-07-12 17:35:45,Dev,Falha
DEP-C04-P01-001637,C04-P01,2026-07-21 19:26:07,Staging,Sucesso
DEP-C04-P02-001638,C04-P02,2026-05-26 15:23:12,Dev,Sucesso
DEP-C04-P02-001639,C04-P02,2026-05-02 21:09:06,Producao,Sucesso
DEP-C04-P02-001640,C04-P02,2026-05-12 14:05:40,Producao,Sucesso
DEP-C04-P02-001641,C04-P02,2026-05-09 13:55:56,Staging,Sucesso
DEP-C04-P02-001642,C04-P02,2026-05-02 17:18:54,Dev,Sucesso
DEP-C04-P02-001643,C04-P02,2026-06-17 07:16:27,Staging,Sucesso
DEP-C04-P02-001644,C04-P02,2026-06-24 16:24:45,Producao,Sucesso
DEP-C04-P02-001645,C04-P02,2026-06-17 09:41:25,Staging,Sucesso
DEP-C04-P02-001646,C04-P02,2026-06-03 11:31:04,Dev,Sucesso
DEP-C04-P02-001647,C04-P02,2026-06-07 14:22:21,Dev,Sucesso
DEP-C04-P02-001648,C04-P02,2026-06-06 16:32:53,Staging,Sucesso
DEP-C04-P02-001649,C04-P02,2026-06-09 13:03:54,Dev,Falha
DEP-C04-P02-001650,C04-P02,2026-06-25 10:54:54,Staging,Sucesso
DEP-C04-P02-001651,C04-P02,2026-06-01 19:08:34,Producao,Sucesso
DEP-C04-P02-001652,C04-P02,2026-06-26 18:30:40,Producao,Sucesso
DEP-C04-P02-001653,C04-P02,2026-07-10 14:12:03,Producao,Sucesso
DEP-C04-P02-001654,C04-P02,2026-07-14 12:03:24,Producao,Sucesso
DEP-C04-P02-001655,C04-P02,2026-07-21 09:49:59,Staging,Sucesso
DEP-C04-P02-001656,C04-P02,2026-07-03 16:39:21,Producao,Sucesso
DEP-C04-P02-001657,C04-P02,2026-07-24 15:13:26,Dev,Sucesso
DEP-C04-P02-001658,C04-P02,2026-07-29 09:27:51,Producao,Sucesso
DEP-C04-P02-001659,C04-P02,2026-07-21 16:23:43,Staging,Falha
DEP-C04-P02-001660,C04-P02,2026-07-27 08:19:50,Dev,Sucesso
DEP-C04-P02-001661,C04-P02,2026-07-08 16:04:03,Dev,Sucesso
DEP-C04-P02-001662,C04-P02,2026-07-18 12:56:02,Dev,Sucesso
DEP-C04-P02-001663,C04-P02,2026-07-17 07:42:03,Staging,Sucesso
DEP-C04-P02-001664,C04-P02,2026-07-03 15:18:40,Staging,Sucesso
DEP-C04-P02-001665,C04-P02,2026-07-12 10:30:44,Dev,Sucesso
DEP-C04-P02-001666,C04-P02,2026-07-29 10:23:59,Staging,Sucesso
DEP-C04-P02-001667,C04-P02,2026-07-18 09:16:37,Dev,Sucesso
DEP-C04-P02-001668,C04-P02,2026-07-14 08:01:26,Staging,Sucesso
DEP-C04-P02-001669,C04-P02,2026-07-18 10:54:47,Dev,Sucesso
DEP-C05-P01-001670,C05-P01,2025-07-06 07:08:26,Staging,Sucesso
