billing_id,company_id,billing_month,provider,ai_tool_id,model_id,cost_center,usage_quantity,total_cost,currency
B000314,C01,2026-03,Google Cloud,T12,M17,CC-C01-D08,1019840,15.87,BRL
B000315,C01,2026-03,Google Cloud,T12,M17,CC-C01-D09,384235,6.14,BRL
B000316,C01,2026-03,Google Cloud,T12,M17,CC-C01-D10,385058,3.15,BRL
B000317,C01,2026-03,Google Cloud,T12,M17,,512474,10.34,BRL
B000318,C01,2026-03,Google Cloud,T12,M18,CC-C01-D01,1760449,9.4,BRL
B000319,C01,2026-03,Google Cloud,T12,M18,CC-C01-D02,342986,1.93,BRL
B000320,C01,2026-03,Google Cloud,T12,M18,CC-C01-D03,232796,1.82,BRL
B000321,C01,2026-03,Google Cloud,T12,M18,CC-C01-D04,202297,1.0,BRL
B000322,C01,2026-03,Google Cloud,T12,M18,CC-C01-D05,3088812,17.97,BRL
B000323,C01,2026-03,Google Cloud,T12,M18,CC-C01-D06,1167435,6.63,BRL
B000324,C01,2026-03,Google Cloud,T12,M18,CC-C01-D08,385696,2.05,BRL
B000325,C01,2026-03,Google Cloud,T12,M18,CC-C01-D10,300863,2.1,BRL
B000326,C01,2026-03,OpenAI,T13,M19,CC-C01-D01,1928772,124.82,BRL
B000327,C01,2026-03,OpenAI,T13,M19,CC-C01-D02,1252804,80.1,BRL
B000328,C01,2026-03,OpenAI,T13,M19,CC-C01-D03,1697123,95.69,BRL
B000329,C01,2026-03,OpenAI,T13,M19,CC-C01-D04,483906,26.76,BRL
B000330,C01,2026-03,OpenAI,T13,M19,CC-C01-D05,10610345,560.75,BRL
B000331,C01,2026-03,OpenAI,T13,M19,CC-C01-D06,1808228,89.94,BRL
B000332,C01,2026-03,OpenAI,T13,M19,CC-C01-D07,606613,32.56,BRL
B000333,C01,2026-03,OpenAI,T13,M19,CC-C01-D08,1344864,65.95,BRL
B000334,C01,2026-03,OpenAI,T13,M19,CC-C01-D09,398709,16.75,BRL
B000335,C01,2026-03,OpenAI,T13,M19,,274072,16.47,BRL
B000336,C01,2026-03,OpenAI,T13,M20,CC-C01-D01,782891,1.11,BRL
B000337,C01,2026-03,OpenAI,T13,M20,CC-C01-D02,184482,0.22,BRL
B000338,C01,2026-03,OpenAI,T13,M20,CC-C01-D03,99431,0.22,BRL
B000339,C01,2026-03,OpenAI,T13,M20,CC-C01-D04,632670,1.27,BRL
B000340,C01,2026-03,OpenAI,T13,M20,CC-C01-D05,7343124,15.59,BRL
B000341,C01,2026-03,OpenAI,T13,M20,CC-C01-D06,1009043,2.27,BRL
B000342,C01,2026-03,OpenAI,T13,M20,CC-C01-D07,550234,1.11,BRL
B000343,C01,2026-03,OpenAI,T13,M20,CC-C01-D08,1638414,3.81,BRL
B000344,C01,2026-03,OpenAI,T13,M20,CC-C01-D09,345208,0.83,BRL
B000345,C01,2026-03,OpenAI,T13,M20,CC-C01-D10,426455,1.33,BRL
B000346,C01,2026-03,OpenAI,T13,M21,CC-C01-D01,1655725,8.68,BRL
B000347,C01,2026-03,OpenAI,T13,M21,CC-C01-D05,1689414,9.84,BRL
B000348,C01,2026-03,OpenAI,T13,M21,CC-C01-D06,1469892,6.74,BRL
B000349,C01,2026-03,OpenAI,T13,M21,CC-C01-D07,177528,1.16,BRL
B000350,C01,2026-03,OpenAI,T13,M21,,223035,1.0,BRL
B000351,C01,2026-04,Google Cloud,T12,M17,CC-C01-D01,2051580,38.44,BRL
B000352,C01,2026-04,Google Cloud,T12,M17,CC-C01-D03,212839,4.66,BRL
B000353,C01,2026-04,Google Cloud,T12,M17,CC-C01-D04,251831,5.05,BRL
B000354,C01,2026-04,Google Cloud,T12,M17,CC-C01-D05,7554678,127.57,BRL
B000355,C01,2026-04,Google Cloud,T12,M17,CC-C01-D06,913408,12.54,BRL
B000356,C01,2026-04,Google Cloud,T12,M17,CC-C01-D08,1061766,14.86,BRL
B000357,C01,2026-04,Google Cloud,T12,M17,CC-C01-D09,134900,2.11,BRL
B000358,C01,2026-04,Google Cloud,T12,M17,,342395,4.94,BRL
B000359,C01,2026-04,Google Cloud,T12,M18,CC-C01-D01,1013664,5.55,BRL
B000360,C01,2026-04,Google Cloud,T12,M18,CC-C01-D04,262397,0.83,BRL
B000361,C01,2026-04,Google Cloud,T12,M18,CC-C01-D05,3820589,20.69,BRL
B000362,C01,2026-04,Google Cloud,T12,M18,CC-C01-D06,937564,4.71,BRL
B000363,C01,2026-04,Google Cloud,T12,M18,CC-C01-D07,463830,3.49,BRL
B000364,C01,2026-04,Google Cloud,T12,M18,CC-C01-D08,909910,4.1,BRL
B000365,C01,2026-04,Google Cloud,T12,M18,CC-C01-D09,60113,0.33,BRL
B000366,C01,2026-04,Google Cloud,T12,M18,CC-C01-D10,111746,0.83,BRL
B000367,C01,2026-04,OpenAI,T13,M19,CC-C01-D01,1201759,66.11,BRL
B000368,C01,2026-04,OpenAI,T13,M19,CC-C01-D02,568613,35.72,BRL
B000369,C01,2026-04,OpenAI,T13,M19,CC-C01-D03,1211988,60.51,BRL
B000370,C01,2026-04,OpenAI,T13,M19,CC-C01-D04,352585,22.57,BRL
B000371,C01,2026-04,OpenAI,T13,M19,CC-C01-D05,10171529,584.43,BRL
B000372,C01,2026-04,OpenAI,T13,M19,CC-C01-D06,851208,45.54,BRL
B000373,C01,2026-04,OpenAI,T13,M19,CC-C01-D07,1020806,66.67,BRL
B000374,C01,2026-04,OpenAI,T13,M19,CC-C01-D08,159472,7.1,BRL
B000375,C01,2026-04,OpenAI,T13,M19,CC-C01-D10,113505,4.94,BRL
B000376,C01,2026-04,OpenAI,T13,M19,,72321,3.66,BRL
B000377,C01,2026-04,OpenAI,T13,M20,CC-C01-D01,1357263,2.94,BRL
B000378,C01,2026-04,OpenAI,T13,M20,CC-C01-D02,44263,0.06,BRL
B000379,C01,2026-04,OpenAI,T13,M20,CC-C01-D04,273087,0.55,BRL
B000380,C01,2026-04,OpenAI,T13,M20,CC-C01-D05,5470980,10.76,BRL
B000381,C01,2026-04,OpenAI,T13,M20,CC-C01-D06,553702,1.5,BRL
B000382,C01,2026-04,OpenAI,T13,M20,CC-C01-D08,1306693,3.0,BRL
B000383,C01,2026-04,OpenAI,T13,M20,CC-C01-D09,218807,0.55,BRL
B000384,C01,2026-04,OpenAI,T13,M20,,77554,0.17,BRL
B000385,C01,2026-04,OpenAI,T13,M21,CC-C01-D01,451547,2.05,BRL
B000386,C01,2026-04,OpenAI,T13,M21,CC-C01-D02,661627,3.77,BRL
B000387,C01,2026-04,OpenAI,T13,M21,CC-C01-D05,3118650,18.25,BRL
B000388,C01,2026-04,OpenAI,T13,M21,CC-C01-D06,741702,3.77,BRL
B000389,C01,2026-04,OpenAI,T13,M21,CC-C01-D08,397227,2.88,BRL
B000390,C01,2026-05,Google Cloud,T12,M17,CC-C01-D01,442312,7.68,BRL
B000391,C01,2026-05,Google Cloud,T12,M17,CC-C01-D03,330683,7.02,BRL
B000392,C01,2026-05,Google Cloud,T12,M17,CC-C01-D04,276601,3.59,BRL
B000393,C01,2026-05,Google Cloud,T12,M17,CC-C01-D05,8292872,140.02,BRL
B000394,C01,2026-05,Google Cloud,T12,M17,CC-C01-D06,1489920,19.9,BRL
B000395,C01,2026-05,Google Cloud,T12,M17,CC-C01-D08,2332640,36.98,BRL
B000396,C01,2026-05,Google Cloud,T12,M17,CC-C01-D10,601436,11.83,BRL
B000397,C01,2026-05,Google Cloud,T12,M18,CC-C01-D01,978805,5.8,BRL
B000398,C01,2026-05,Google Cloud,T12,M18,CC-C01-D02,324620,1.66,BRL
B000399,C01,2026-05,Google Cloud,T12,M18,CC-C01-D03,172283,0.83,BRL
B000400,C01,2026-05,Google Cloud,T12,M18,CC-C01-D04,192061,1.16,BRL
B000401,C01,2026-05,Google Cloud,T12,M18,CC-C01-D05,5557313,28.69,BRL
B000402,C01,2026-05,Google Cloud,T12,M18,CC-C01-D06,570061,3.7,BRL
B000403,C01,2026-05,Google Cloud,T12,M18,CC-C01-D07,966088,5.58,BRL
B000404,C01,2026-05,Google Cloud,T12,M18,CC-C01-D08,1270524,5.64,BRL
B000405,C01,2026-05,OpenAI,T13,M19,CC-C01-D01,961355,54.39,BRL
B000406,C01,2026-05,OpenAI,T13,M19,CC-C01-D03,241908,9.89,BRL
B000407,C01,2026-05,OpenAI,T13,M19,CC-C01-D04,797693,48.31,BRL
B000408,C01,2026-05,OpenAI,T13,M19,CC-C01-D05,8576239,440.46,BRL
B000409,C01,2026-05,OpenAI,T13,M19,CC-C01-D06,1938910,82.7,BRL
B000410,C01,2026-05,OpenAI,T13,M19,CC-C01-D07,369330,18.24,BRL
B000411,C01,2026-05,OpenAI,T13,M19,CC-C01-D08,1881622,78.44,BRL
B000412,C01,2026-05,OpenAI,T13,M19,CC-C01-D09,313600,23.27,BRL
B000413,C01,2026-05,OpenAI,T13,M19,CC-C01-D10,615764,40.57,BRL
B000414,C01,2026-05,OpenAI,T13,M19,CC-C01-D11,373664,22.5,BRL
B000415,C01,2026-05,OpenAI,T13,M20,CC-C01-D01,3196063,6.47,BRL
B000416,C01,2026-05,OpenAI,T13,M20,CC-C01-D02,807885,1.77,BRL
B000417,C01,2026-05,OpenAI,T13,M20,CC-C01-D04,1709699,3.76,BRL
B000418,C01,2026-05,OpenAI,T13,M20,CC-C01-D05,9792072,20.73,BRL
B000419,C01,2026-05,OpenAI,T13,M20,CC-C01-D06,1129634,2.32,BRL
B000420,C01,2026-05,OpenAI,T13,M20,CC-C01-D08,2105143,4.2,BRL
B000421,C01,2026-05,OpenAI,T13,M20,CC-C01-D09,250880,0.61,BRL
B000422,C01,2026-05,OpenAI,T13,M20,CC-C01-D10,610342,1.27,BRL
B000423,C01,2026-05,OpenAI,T13,M21,CC-C01-D01,726789,3.32,BRL
B000424,C01,2026-05,OpenAI,T13,M21,CC-C01-D02,464355,1.44,BRL
B000425,C01,2026-05,OpenAI,T13,M21,CC-C01-D03,107917,0.5,BRL
B000426,C01,2026-05,OpenAI,T13,M21,CC-C01-D04,221069,0.77,BRL
B000427,C01,2026-05,OpenAI,T13,M21,CC-C01-D05,2448603,15.2,BRL
B000428,C01,2026-05,OpenAI,T13,M21,CC-C01-D10,131523,0.77,BRL
B000429,C01,2026-05,OpenAI,T13,M21,,46765,0.33,BRL
B000430,C01,2026-06,Google Cloud,T12,M17,CC-C01-D01,3647904,62.51,BRL
B000431,C01,2026-06,Google Cloud,T12,M17,CC-C01-D02,554545,6.05,BRL
B000432,C01,2026-06,Google Cloud,T12,M17,CC-C01-D03,443721,5.1,BRL
B000433,C01,2026-06,Google Cloud,T12,M17,CC-C01-D04,1318863,17.31,BRL
B000434,C01,2026-06,Google Cloud,T12,M17,CC-C01-D05,11864795,196.12,BRL
B000435,C01,2026-06,Google Cloud,T12,M17,CC-C01-D06,2473287,39.82,BRL
B000436,C01,2026-06,Google Cloud,T12,M17,CC-C01-D07,138399,2.94,BRL
B000437,C01,2026-06,Google Cloud,T12,M17,CC-C01-D08,1131080,14.09,BRL
B000438,C01,2026-06,Google Cloud,T12,M17,CC-C01-D10,217392,2.88,BRL
B000439,C01,2026-06,Google Cloud,T12,M17,,291361,7.1,BRL
B000440,C01,2026-06,Google Cloud,T12,M18,CC-C01-D01,1232932,6.66,BRL
B000441,C01,2026-06,Google Cloud,T12,M18,CC-C01-D04,477531,2.22,BRL
B000442,C01,2026-06,Google Cloud,T12,M18,CC-C01-D05,3875521,22.52,BRL
B000443,C01,2026-06,Google Cloud,T12,M18,CC-C01-D06,1293821,6.66,BRL
B000444,C01,2026-06,Google Cloud,T12,M18,CC-C01-D07,94719,0.67,BRL
B000445,C01,2026-06,Google Cloud,T12,M18,CC-C01-D09,207829,1.22,BRL
B000446,C01,2026-06,Google Cloud,T12,M18,CC-C01-D10,975256,5.27,BRL
B000447,C01,2026-06,Google Cloud,T12,M18,,6473,0.0,BRL
B000448,C01,2026-06,OpenAI,T13,M19,CC-C01-D01,3243856,167.23,BRL
B000449,C01,2026-06,OpenAI,T13,M19,CC-C01-D02,652508,32.34,BRL
B000450,C01,2026-06,OpenAI,T13,M19,CC-C01-D03,185953,6.66,BRL
B000451,C01,2026-06,OpenAI,T13,M19,CC-C01-D04,410054,18.3,BRL
B000452,C01,2026-06,OpenAI,T13,M19,CC-C01-D05,10932661,626.03,BRL
B000453,C01,2026-06,OpenAI,T13,M19,CC-C01-D06,2523377,160.57,BRL
B000454,C01,2026-06,OpenAI,T13,M19,CC-C01-D07,254274,12.65,BRL
B000455,C01,2026-06,OpenAI,T13,M19,CC-C01-D08,2167878,110.1,BRL
B000456,C01,2026-06,OpenAI,T13,M19,CC-C01-D09,1307385,74.1,BRL
B000457,C01,2026-06,OpenAI,T13,M20,CC-C01-D01,123035,0.17,BRL
B000458,C01,2026-06,OpenAI,T13,M20,CC-C01-D03,465026,1.05,BRL
B000459,C01,2026-06,OpenAI,T13,M20,CC-C01-D04,826178,1.39,BRL
B000460,C01,2026-06,OpenAI,T13,M20,CC-C01-D05,7568569,15.36,BRL
B000461,C01,2026-06,OpenAI,T13,M20,CC-C01-D06,816038,1.94,BRL
B000462,C01,2026-06,OpenAI,T13,M20,CC-C01-D07,436458,0.89,BRL
B000463,C01,2026-06,OpenAI,T13,M20,CC-C01-D08,1711640,3.44,BRL
B000464,C01,2026-06,OpenAI,T13,M20,CC-C01-D10,395807,1.16,BRL
B000465,C01,2026-06,OpenAI,T13,M20,,266244,0.33,BRL
B000466,C01,2026-06,OpenAI,T13,M21,CC-C01-D01,824539,4.94,BRL
B000467,C01,2026-06,OpenAI,T13,M21,CC-C01-D03,609269,3.55,BRL
B000468,C01,2026-06,OpenAI,T13,M21,CC-C01-D04,17665,0.06,BRL
B000469,C01,2026-06,OpenAI,T13,M21,CC-C01-D05,3241453,19.25,BRL
B000470,C01,2026-06,OpenAI,T13,M21,CC-C01-D06,1059103,4.88,BRL
B000471,C01,2026-06,OpenAI,T13,M21,CC-C01-D07,278975,1.66,BRL
B000472,C01,2026-07,Google Cloud,T12,M17,CC-C01-D01,1341818,24.6,BRL
B000473,C01,2026-07,Google Cloud,T12,M17,CC-C01-D02,419608,8.35,BRL
B000474,C01,2026-07,Google Cloud,T12,M17,CC-C01-D04,381053,7.08,BRL
B000475,C01,2026-07,Google Cloud,T12,M17,CC-C01-D05,9560709,162.02,BRL
B000476,C01,2026-07,Google Cloud,T12,M17,CC-C01-D06,1860595,25.37,BRL
B000477,C01,2026-07,Google Cloud,T12,M17,CC-C01-D08,1937844,30.74,BRL
B000478,C01,2026-07,Google Cloud,T12,M17,CC-C01-D09,352485,7.63,BRL
B000479,C01,2026-07,Google Cloud,T12,M17,CC-C01-D10,789195,13.93,BRL
B000480,C01,2026-07,Google Cloud,T12,M17,,19410,0.44,BRL
B000481,C01,2026-07,Google Cloud,T12,M18,CC-C01-D01,676461,3.59,BRL
B000482,C01,2026-07,Google Cloud,T12,M18,CC-C01-D05,2642919,14.1,BRL
B000483,C01,2026-07,Google Cloud,T12,M18,CC-C01-D06,295671,1.88,BRL
B000484,C01,2026-07,Google Cloud,T12,M18,CC-C01-D08,743594,3.76,BRL
B000485,C01,2026-07,Google Cloud,T12,M18,CC-C01-D10,370933,2.32,BRL
B000486,C01,2026-07,OpenAI,T13,M19,CC-C01-D01,2724430,128.97,BRL
B000487,C01,2026-07,OpenAI,T13,M19,CC-C01-D03,1192070,57.49,BRL
B000488,C01,2026-07,OpenAI,T13,M19,CC-C01-D04,639506,27.47,BRL
B000489,C01,2026-07,OpenAI,T13,M19,CC-C01-D05,8063685,432.34,BRL
B000490,C01,2026-07,OpenAI,T13,M19,CC-C01-D06,2964058,148.98,BRL
B000491,C01,2026-07,OpenAI,T13,M19,CC-C01-D07,638926,23.11,BRL
B000492,C01,2026-07,OpenAI,T13,M19,CC-C01-D08,1778643,91.82,BRL
B000493,C01,2026-07,OpenAI,T13,M19,CC-C01-D09,507513,30.46,BRL
B000494,C01,2026-07,OpenAI,T13,M19,CC-C01-D10,108722,4.7,BRL
B000495,C01,2026-07,OpenAI,T13,M19,,268441,15.81,BRL
B000496,C01,2026-07,OpenAI,T13,M20,CC-C01-D01,1800380,2.76,BRL
B000497,C01,2026-07,OpenAI,T13,M20,CC-C01-D03,1162886,2.49,BRL
B000498,C01,2026-07,OpenAI,T13,M20,CC-C01-D04,69237,0.22,BRL
B000499,C01,2026-07,OpenAI,T13,M20,CC-C01-D05,5419600,10.17,BRL
B000500,C01,2026-07,OpenAI,T13,M20,CC-C01-D06,2687130,5.47,BRL
B000501,C01,2026-07,OpenAI,T13,M20,CC-C01-D08,626183,1.49,BRL
B000502,C01,2026-07,OpenAI,T13,M21,CC-C01-D01,129205,0.77,BRL
B000503,C01,2026-07,OpenAI,T13,M21,CC-C01-D02,227654,1.44,BRL
B000504,C01,2026-07,OpenAI,T13,M21,CC-C01-D04,265789,1.38,BRL
B000505,C01,2026-07,OpenAI,T13,M21,CC-C01-D05,1526229,9.01,BRL
B000506,C01,2026-07,OpenAI,T13,M21,CC-C01-D06,887465,5.97,BRL
B000507,C01,2026-07,OpenAI,T13,M21,CC-C01-D08,690887,3.32,BRL
B000508,C02,2025-06,Google Cloud,T12,M17,CC-C02-D03,407534,7.38,BRL
B000509,C02,2025-06,Google Cloud,T12,M17,CC-C02-D05,2199275,39.66,BRL
B000510,C02,2025-06,Google Cloud,T12,M17,CC-C02-D06,110831,1.89,BRL
B000511,C02,2025-06,Google Cloud,T12,M17,CC-C02-D08,790416,12.81,BRL
B000512,C02,2025-06,Google Cloud,T12,M17,CC-C02-D10,242627,5.77,BRL
B000513,C02,2025-06,Google Cloud,T12,M18,CC-C02-D01,161231,0.83,BRL
B000514,C02,2025-06,Google Cloud,T12,M18,CC-C02-D05,2100045,10.98,BRL
B000515,C02,2025-06,Google Cloud,T12,M18,CC-C02-D10,152295,0.83,BRL
B000516,C02,2025-06,Anthropic,T14,M22,CC-C02-D05,1717890,416.26,BRL
B000517,C02,2025-06,Anthropic,T14,M22,CC-C02-D08,120886,39.66,BRL
B000518,C02,2025-06,Anthropic,T14,M22,CC-C02-D10,197209,22.3,BRL
B000519,C02,2025-06,Anthropic,T14,M23,CC-C02-D03,96315,4.83,BRL
B000520,C02,2025-06,Anthropic,T14,M23,CC-C02-D05,2860495,138.66,BRL
B000521,C02,2025-06,Anthropic,T14,M23,CC-C02-D08,251143,14.98,BRL
B000522,C02,2025-06,Anthropic,T14,M24,CC-C02-D05,488301,7.21,BRL
B000523,C02,2025-06,Anthropic,T14,M24,CC-C02-D06,229904,3.33,BRL
B000524,C02,2025-06,Anthropic,T14,M24,CC-C02-D10,196031,3.83,BRL
B000525,C02,2025-07,Google Cloud,T12,M17,CC-C02-D01,146678,2.16,BRL
B000526,C02,2025-07,Google Cloud,T12,M17,CC-C02-D03,223641,5.8,BRL
B000527,C02,2025-07,Google Cloud,T12,M17,CC-C02-D07,401738,5.69,BRL
B000528,C02,2025-07,Google Cloud,T12,M17,CC-C02-D08,436894,5.97,BRL
B000529,C02,2025-07,Google Cloud,T12,M18,CC-C02-D02,256255,1.71,BRL
B000530,C02,2025-07,Google Cloud,T12,M18,CC-C02-D03,194021,1.44,BRL
B000531,C02,2025-07,Google Cloud,T12,M18,CC-C02-D05,938740,5.8,BRL
B000532,C02,2025-07,Google Cloud,T12,M18,CC-C02-D06,367796,1.44,BRL
B000533,C02,2025-07,Google Cloud,T12,M18,CC-C02-D08,159972,0.88,BRL
B000534,C02,2025-07,Anthropic,T14,M22,CC-C02-D05,927249,213.1,BRL
B000535,C02,2025-07,Anthropic,T14,M22,CC-C02-D07,348321,96.19,BRL
B000536,C02,2025-07,Anthropic,T14,M22,,535681,178.88,BRL
B000537,C02,2025-07,Anthropic,T14,M23,CC-C02-D05,721496,30.29,BRL
B000538,C02,2025-07,Anthropic,T14,M24,CC-C02-D05,139937,2.65,BRL
B000539,C02,2025-08,Google Cloud,T12,M17,CC-C02-D01,637161,12.87,BRL
B000540,C02,2025-08,Google Cloud,T12,M17,CC-C02-D05,1209660,17.42,BRL
B000541,C02,2025-08,Google Cloud,T12,M17,CC-C02-D08,606336,12.2,BRL
B000542,C02,2025-08,Google Cloud,T12,M17,,99257,0.89,BRL
B000543,C02,2025-08,Google Cloud,T12,M18,CC-C02-D01,281319,1.89,BRL
B000544,C02,2025-08,Google Cloud,T12,M18,CC-C02-D05,518486,3.49,BRL
B000545,C02,2025-08,Google Cloud,T12,M18,CC-C02-D10,129165,0.5,BRL
B000546,C02,2025-08,Anthropic,T14,M22,CC-C02-D01,251768,86.91,BRL
B000547,C02,2025-08,Anthropic,T14,M22,CC-C02-D02,272401,41.88,BRL
B000548,C02,2025-08,Anthropic,T14,M22,CC-C02-D05,2744218,642.51,BRL
B000549,C02,2025-08,Anthropic,T14,M22,CC-C02-D06,218174,24.07,BRL
B000550,C02,2025-08,Anthropic,T14,M22,CC-C02-D07,447127,131.23,BRL
B000551,C02,2025-08,Anthropic,T14,M22,CC-C02-D08,108105,23.46,BRL
B000552,C02,2025-08,Anthropic,T14,M23,CC-C02-D02,11315,0.39,BRL
B000553,C02,2025-08,Anthropic,T14,M23,CC-C02-D05,420726,17.8,BRL
B000554,C02,2025-08,Anthropic,T14,M23,CC-C02-D06,19045,0.83,BRL
B000555,C02,2025-08,Anthropic,T14,M24,CC-C02-D01,65721,1.39,BRL
B000556,C02,2025-08,Anthropic,T14,M24,CC-C02-D05,491360,6.16,BRL
B000557,C02,2025-08,Anthropic,T14,M24,CC-C02-D08,301084,2.66,BRL
B000558,C02,2025-08,Anthropic,T14,M24,,270441,4.94,BRL
B000559,C02,2025-09,Google Cloud,T12,M17,CC-C02-D01,701176,10.34,BRL
B000560,C02,2025-09,Google Cloud,T12,M17,CC-C02-D05,4538659,77.78,BRL
B000561,C02,2025-09,Google Cloud,T12,M17,CC-C02-D06,11437,0.17,BRL
B000562,C02,2025-09,Google Cloud,T12,M17,CC-C02-D08,377242,7.24,BRL
B000563,C02,2025-09,Google Cloud,T12,M17,,726196,13.05,BRL
B000564,C02,2025-09,Google Cloud,T12,M18,CC-C02-D01,150367,0.83,BRL
B000565,C02,2025-09,Google Cloud,T12,M18,CC-C02-D04,180498,1.33,BRL
B000566,C02,2025-09,Google Cloud,T12,M18,CC-C02-D05,1403668,7.35,BRL
B000567,C02,2025-09,Google Cloud,T12,M18,CC-C02-D08,83763,0.55,BRL
B000568,C02,2025-09,Anthropic,T14,M22,CC-C02-D01,345614,61.91,BRL
B000569,C02,2025-09,Anthropic,T14,M22,CC-C02-D02,539937,122.28,BRL
B000570,C02,2025-09,Anthropic,T14,M22,CC-C02-D03,104343,22.55,BRL
B000571,C02,2025-09,Anthropic,T14,M22,CC-C02-D05,3984421,930.57,BRL
B000572,C02,2025-09,Anthropic,T14,M23,CC-C02-D01,94649,4.26,BRL
B000573,C02,2025-09,Anthropic,T14,M23,CC-C02-D05,1661657,80.76,BRL
B000574,C02,2025-09,Anthropic,T14,M23,CC-C02-D06,320455,17.03,BRL
B000575,C02,2025-09,Anthropic,T14,M23,CC-C02-D07,293386,16.09,BRL
B000576,C02,2025-09,Anthropic,T14,M24,CC-C02-D01,227172,1.44,BRL
B000577,C02,2025-09,Anthropic,T14,M24,CC-C02-D02,508501,5.69,BRL
B000578,C02,2025-09,Anthropic,T14,M24,CC-C02-D05,1543760,19.13,BRL
B000579,C02,2025-10,Google Cloud,T12,M17,CC-C02-D01,326244,5.27,BRL
B000580,C02,2025-10,Google Cloud,T12,M17,CC-C02-D02,49550,0.5,BRL
B000581,C02,2025-10,Google Cloud,T12,M17,CC-C02-D05,3702522,55.47,BRL
B000582,C02,2025-10,Google Cloud,T12,M17,CC-C02-D08,359993,6.05,BRL
B000583,C02,2025-10,Google Cloud,T12,M17,,100677,2.0,BRL
B000584,C02,2025-10,Google Cloud,T12,M18,CC-C02-D01,519492,3.05,BRL
B000585,C02,2025-10,Google Cloud,T12,M18,CC-C02-D02,26972,0.17,BRL
B000586,C02,2025-10,Google Cloud,T12,M18,CC-C02-D03,66497,0.33,BRL
B000587,C02,2025-10,Google Cloud,T12,M18,CC-C02-D05,1887504,9.43,BRL
B000588,C02,2025-10,Google Cloud,T12,M18,CC-C02-D08,168993,1.28,BRL
B000589,C02,2025-10,Google Cloud,T12,M18,CC-C02-D10,274820,0.94,BRL
B000590,C02,2025-10,Anthropic,T14,M22,CC-C02-D05,4256213,969.86,BRL
B000591,C02,2025-10,Anthropic,T14,M22,CC-C02-D06,370358,53.19,BRL
B000592,C02,2025-10,Anthropic,T14,M22,CC-C02-D07,193070,55.24,BRL
B000593,C02,2025-10,Anthropic,T14,M22,CC-C02-D08,94806,34.11,BRL
B000594,C02,2025-10,Anthropic,T14,M22,,8743,3.49,BRL
B000595,C02,2025-10,Anthropic,T14,M23,CC-C02-D03,76958,3.55,BRL
B000596,C02,2025-10,Anthropic,T14,M23,CC-C02-D05,3466438,150.14,BRL
B000597,C02,2025-10,Anthropic,T14,M23,CC-C02-D06,315067,11.2,BRL
B000598,C02,2025-10,Anthropic,T14,M24,CC-C02-D05,338603,4.38,BRL
B000599,C02,2025-10,Anthropic,T14,M24,CC-C02-D10,922387,11.37,BRL
B000600,C02,2025-11,Google Cloud,T12,M17,CC-C02-D01,332368,5.25,BRL
B000601,C02,2025-11,Google Cloud,T12,M17,CC-C02-D02,129254,2.16,BRL
B000602,C02,2025-11,Google Cloud,T12,M17,CC-C02-D03,199885,3.65,BRL
B000603,C02,2025-11,Google Cloud,T12,M17,CC-C02-D04,89345,1.6,BRL
B000604,C02,2025-11,Google Cloud,T12,M17,CC-C02-D10,455636,10.12,BRL
B000605,C02,2025-11,Google Cloud,T12,M17,,83775,1.22,BRL
B000606,C02,2025-11,Google Cloud,T12,M18,CC-C02-D01,524125,2.93,BRL
B000607,C02,2025-11,Google Cloud,T12,M18,CC-C02-D05,1484720,8.02,BRL
B000608,C02,2025-11,Google Cloud,T12,M18,CC-C02-D06,222741,1.27,BRL
B000609,C02,2025-11,Google Cloud,T12,M18,CC-C02-D08,89998,0.33,BRL
B000610,C02,2025-11,Anthropic,T14,M22,CC-C02-D03,576524,125.76,BRL
B000611,C02,2025-11,Anthropic,T14,M22,CC-C02-D05,1677661,393.59,BRL
B000612,C02,2025-11,Anthropic,T14,M22,CC-C02-D06,211484,59.54,BRL
B000613,C02,2025-11,Anthropic,T14,M22,CC-C02-D07,341576,88.72,BRL
B000614,C02,2025-11,Anthropic,T14,M22,CC-C02-D08,13501,1.88,BRL
B000615,C02,2025-11,Anthropic,T14,M23,CC-C02-D01,38257,1.38,BRL
B000616,C02,2025-11,Anthropic,T14,M23,CC-C02-D05,1721493,69.38,BRL
B000617,C02,2025-11,Anthropic,T14,M23,CC-C02-D06,403005,17.25,BRL
B000618,C02,2025-11,Anthropic,T14,M23,CC-C02-D08,182630,8.84,BRL
B000619,C02,2025-11,Anthropic,T14,M24,CC-C02-D01,454562,7.13,BRL
B000620,C02,2025-11,Anthropic,T14,M24,CC-C02-D05,1028632,10.83,BRL
B000621,C02,2025-11,Anthropic,T14,M24,,470353,4.2,BRL
B000622,C02,2025-12,Google Cloud,T12,M17,CC-C02-D01,323971,5.38,BRL
B000623,C02,2025-12,Google Cloud,T12,M17,CC-C02-D04,44926,0.78,BRL
B000624,C02,2025-12,Google Cloud,T12,M17,CC-C02-D05,3541079,57.02,BRL
B000625,C02,2025-12,Google Cloud,T12,M17,CC-C02-D06,27052,0.55,BRL
B000626,C02,2025-12,Google Cloud,T12,M17,CC-C02-D07,153386,3.22,BRL
B000627,C02,2025-12,Google Cloud,T12,M18,CC-C02-D05,1359680,7.38,BRL
B000628,C02,2025-12,Google Cloud,T12,M18,CC-C02-D06,99522,0.78,BRL
